step,wall_time,ep_len_mean,relative_seconds,relative_time
672000,1749628913.3298376,24.0,757.808587551117,0:12:37.808588
684000,1749628927.007671,24.0,771.4864211082458,0:12:51.486421
696000,1749628940.7162278,24.0,785.1949777603149,0:13:05.194978
708000,1749628954.4032564,24.0,798.8820064067841,0:13:18.882006
720000,1749628968.0812364,24.0,812.5599863529205,0:13:32.559986
732000,1749628981.9262328,24.0,826.4049828052521,0:13:46.404983
744000,1749628995.5509079,24.0,840.0296578407288,0:14:00.029658
756000,1749629009.2581494,24.0,853.7368993759155,0:14:13.736899
768000,1749629022.9111776,24.0,867.3899276256561,0:14:27.389928
780000,1749629036.572258,24.0,881.0510079860687,0:14:41.051008
792000,1749629050.3201017,24.0,894.7988517284393,0:14:54.798852
804000,1749629064.1483312,24.0,908.627081155777,0:15:08.627081
816000,1749629077.7908983,24.0,922.2696483135223,0:15:22.269648
828000,1749629091.5569541,24.0,936.0357041358948,0:15:36.035704
840000,1749629105.2474148,24.0,949.7261648178101,0:15:49.726165
852000,1749629118.9459517,24.0,963.4247016906738,0:16:03.424702
864000,1749629132.6550844,24.0,977.13383436203,0:16:17.133834
876000,1749629146.438434,24.0,990.9171838760376,0:16:30.917184
888000,1749629160.193043,24.0,1004.6717929840088,0:16:44.671793
900000,1749629173.7396908,24.0,1018.2184407711029,0:16:58.218441
912000,1749629187.363307,24.0,1031.8420569896698,0:17:11.842057
924000,1749629201.0588958,24.0,1045.537645816803,0:17:25.537646
936000,1749629214.9580133,24.0,1059.4367632865906,0:17:39.436763
948000,1749629228.6841161,24.0,1073.16286611557,0:17:53.162866
960000,1749629242.5233593,24.0,1087.0021092891693,0:18:07.002109
972000,1749629256.1712008,24.0,1100.6499507427216,0:18:20.649951
984000,1749629269.963642,24.0,1114.442391872406,0:18:34.442392
996000,1749629283.6186872,24.0,1128.0974371433258,0:18:48.097437
1008000,1749629297.0298374,24.0,1141.508587360382,0:19:01.508587
1020000,1749629310.7830865,24.0,1155.261836528778,0:19:15.261837
1032000,1749629324.5877535,24.0,1169.0665035247803,0:19:29.066504
1044000,1749629338.337989,24.0,1182.8167390823364,0:19:42.816739
1056000,1749629352.0233226,24.0,1196.5020725727081,0:19:56.502073
1068000,1749629369.9046082,24.0,1214.3833582401276,0:20:14.383358
1080000,1749629383.8794835,24.0,1228.3582334518433,0:20:28.358233
1092000,1749629397.6238103,24.0,1242.1025602817535,0:20:42.102560
1104000,1749629411.2425184,24.0,1255.721268415451,0:20:55.721268
1116000,1749629425.031947,24.0,1269.51069688797,0:21:09.510697
1128000,1749629438.49175,24.0,1282.9704999923706,0:21:22.970500
1140000,1749629452.3156347,24.0,1296.7943847179413,0:21:36.794385
1152000,1749629466.1596477,24.0,1310.638397693634,0:21:50.638398
1164000,1749629479.7999701,24.0,1324.2787201404572,0:22:04.278720
1176000,1749629493.4755929,24.0,1337.954342842102,0:22:17.954343
1188000,1749629507.0846863,24.0,1351.5634362697601,0:22:31.563436
1200000,1749629520.8931499,24.0,1365.371899843216,0:22:45.371900
1212000,1749629534.664078,24.0,1379.142827987671,0:22:59.142828
1224000,1749629548.4624503,24.0,1392.9412002563477,0:23:12.941200
1236000,1749629562.08927,24.0,1406.568020105362,0:23:26.568020
1248000,1749629575.8828967,24.0,1420.3616466522217,0:23:40.361647
1260000,1749629589.5064101,24.0,1433.985160112381,0:23:53.985160
1272000,1749629603.2243466,24.0,1447.703096628189,0:24:07.703097
1284000,1749629616.888769,24.0,1461.367518901825,0:24:21.367519
1296000,1749629630.6273093,24.0,1475.1060593128204,0:24:35.106059
1308000,1749629644.4405487,24.0,1488.9192986488342,0:24:48.919299
1320000,1749629658.2755175,24.0,1502.7542674541473,0:25:02.754267
1332000,1749629671.9989998,24.0,1516.477749824524,0:25:16.477750
1344000,1749629685.946145,24.0,1530.4248950481415,0:25:30.424895
1356000,1749629699.6184974,24.0,1544.0972473621368,0:25:44.097247
1368000,1749629713.247259,24.0,1557.7260088920593,0:25:57.726009
1380000,1749629726.9514768,24.0,1571.430226802826,0:26:11.430227
1392000,1749629740.5520642,24.0,1585.0308141708374,0:26:25.030814
1404000,1749629754.2165728,24.0,1598.695322751999,0:26:38.695323
1416000,1749629767.919877,24.0,1612.3986270427704,0:26:52.398627
1428000,1749629781.86367,24.0,1626.3424201011658,0:27:06.342420
1440000,1749629795.8818042,24.0,1640.3605542182922,0:27:20.360554
1452000,1749629809.875985,24.0,1654.3547348976135,0:27:34.354735
1464000,1749629823.7792673,24.0,1668.2580173015594,0:27:48.258017
1476000,1749629837.4267275,24.0,1681.9054775238037,0:28:01.905478
1488000,1749629851.5266144,24.0,1696.0053644180298,0:28:16.005364
1500000,1749629865.1541,24.0,1709.632849931717,0:28:29.632850
1512000,1749629878.9506264,24.0,1723.4293763637543,0:28:43.429376
1524000,1749629892.5324793,24.0,1737.011229276657,0:28:57.011229
1536000,1749629906.4451632,24.0,1750.9239132404327,0:29:10.923913
1548000,1749629920.1016884,24.0,1764.580438375473,0:29:24.580438
1560000,1749629933.6400015,24.0,1778.118751525879,0:29:38.118752
1572000,1749629947.407576,24.0,1791.8863260746002,0:29:51.886326
1584000,1749629961.224444,24.0,1805.7031939029694,0:30:05.703194
1596000,1749629977.041329,24.0,1821.5200788974762,0:30:21.520079
1608000,1749629990.7184095,24.0,1835.1971595287323,0:30:35.197160
1620000,1749630004.347136,24.0,1848.8258860111237,0:30:48.825886
1632000,1749630018.061868,24.0,1862.54061794281,0:31:02.540618
1644000,1749630031.804542,24.0,1876.28329205513,0:31:16.283292
1656000,1749630045.5995724,24.0,1890.0783224105835,0:31:30.078322
1668000,1749630059.3522563,24.0,1903.8310062885284,0:31:43.831006
1680000,1749630073.287416,24.0,1917.766165971756,0:31:57.766166
1692000,1749630087.0131404,24.0,1931.4918904304504,0:32:11.491890
1704000,1749630100.742106,24.0,1945.2208559513092,0:32:25.220856
1716000,1749630114.3954203,24.0,1958.8741703033447,0:32:38.874170
1728000,1749630128.0748858,24.0,1972.5536358356476,0:32:52.553636
1740000,1749630141.6374848,24.0,1986.116234779358,0:33:06.116235
1752000,1749630155.2737048,24.0,1999.7524547576904,0:33:19.752455
1764000,1749630168.9214156,24.0,2013.4001655578613,0:33:33.400166
1776000,1749630182.8829026,24.0,2027.3616526126862,0:33:47.361653
1788000,1749630196.4647906,24.0,2040.9435405731201,0:34:00.943541
1800000,1749630210.018886,24.0,2054.497636079788,0:34:14.497636
1812000,1749630223.4759223,24.0,2067.9546723365784,0:34:27.954672
1824000,1749630237.0918305,24.0,2081.570580482483,0:34:41.570580
1836000,1749630250.7340379,24.0,2095.2127878665924,0:34:55.212788
1848000,1749630264.288748,24.0,2108.7674980163574,0:35:08.767498
1860000,1749630277.9076848,24.0,2122.3864347934723,0:35:22.386435
1872000,1749630291.7596896,24.0,2136.2384395599365,0:35:36.238440
1884000,1749630306.0041373,24.0,2150.4828872680664,0:35:50.482887
1896000,1749630319.5720627,24.0,2164.0508127212524,0:36:04.050813
1908000,1749630333.2582483,24.0,2177.736998319626,0:36:17.736998
1920000,1749630346.9226875,24.0,2191.401437520981,0:36:31.401438
1932000,1749630360.694323,24.0,2205.17307305336,0:36:45.173073
1944000,1749630374.356218,24.0,2218.8349680900574,0:36:58.834968
1956000,1749630387.8092942,24.0,2232.2880442142487,0:37:12.288044
1968000,1749630401.4477508,24.0,2245.9265007972717,0:37:25.926501
1980000,1749630414.9759738,24.0,2259.4547238349915,0:37:39.454724
1992000,1749630428.7195907,24.0,2273.198340654373,0:37:53.198341
2004000,1749630442.1737654,24.0,2286.652515411377,0:38:06.652515
2016000,1749630455.9116213,24.0,2300.390371322632,0:38:20.390371
2028000,1749630469.5983694,24.0,2314.0771193504333,0:38:34.077119
2040000,1749630483.2000034,24.0,2327.678753376007,0:38:47.678753
2052000,1749630496.7797775,24.0,2341.2585275173187,0:39:01.258528
2064000,1749630510.651195,24.0,2355.129945039749,0:39:15.129945
2076000,1749630524.248678,24.0,2368.727427959442,0:39:28.727428
2088000,1749630537.8747878,24.0,2382.353537797928,0:39:42.353538
2100000,1749630551.53323,24.0,2396.0119800567627,0:39:56.011980
2112000,1749630565.4042969,24.0,2409.8830468654633,0:40:09.883047
2124000,1749630578.971435,24.0,2423.450185060501,0:40:23.450185
2136000,1749630592.763809,24.0,2437.2425589561462,0:40:37.242559
2148000,1749630606.6580718,24.0,2451.136821746826,0:40:51.136822
2160000,1749630620.4140146,24.0,2464.892764568329,0:41:04.892765
2172000,1749630634.0993154,24.0,2478.578065395355,0:41:18.578065
2184000,1749630648.0840864,24.0,2492.562836408615,0:41:32.562836
2196000,1749630661.9635854,24.0,2506.4423353672028,0:41:46.442335
2208000,1749630675.6159806,24.0,2520.094730615616,0:42:00.094731
2220000,1749630689.4331787,24.0,2533.911928653717,0:42:13.911929
2232000,1749630703.276749,24.0,2547.7554988861084,0:42:27.755499
2244000,1749630716.8921988,24.0,2561.370948791504,0:42:41.370949
2256000,1749630731.0401282,24.0,2575.518878221512,0:42:55.518878
2268000,1749630745.0616124,24.0,2589.5403623580933,0:43:09.540362
2280000,1749630758.8049233,24.0,2603.283673286438,0:43:23.283673
2292000,1749630772.6496549,24.0,2617.128404855728,0:43:37.128405
2304000,1749630786.5893588,24.0,2631.0681087970734,0:43:51.068109
2316000,1749630800.4551983,24.0,2644.933948278427,0:44:04.933948
2328000,1749630814.4296513,24.0,2658.9084012508392,0:44:18.908401
2340000,1749630828.4125898,24.0,2672.8913397789,0:44:32.891340
2352000,1749630842.184182,24.0,2686.662931919098,0:44:46.662932
2364000,1749630856.0007718,24.0,2700.479521751404,0:45:00.479522
2376000,1749630869.8508701,24.0,2714.3296201229095,0:45:14.329620
2388000,1749630883.5430305,24.0,2728.0217804908752,0:45:28.021780
2400000,1749630897.318861,24.0,2741.7976109981537,0:45:41.797611
2412000,1749630910.8393052,24.0,2755.318055152893,0:45:55.318055
2424000,1749630924.1760254,24.0,2768.6547753810883,0:46:08.654775
2436000,1749630937.885331,24.0,2782.3640809059143,0:46:22.364081
2448000,1749630951.7655058,24.0,2796.2442557811737,0:46:36.244256
2460000,1749630965.594628,24.0,2810.07337808609,0:46:50.073378
2472000,1749630979.6625159,24.0,2824.1412658691406,0:47:04.141266
2484000,1749630993.4321206,24.0,2837.910870552063,0:47:17.910871
2496000,1749631007.1535473,24.0,2851.6322972774506,0:47:31.632297
2508000,1749631021.1011124,24.0,2865.579862356186,0:47:45.579862
2520000,1749631034.8885634,24.0,2879.3673133850098,0:47:59.367313
2532000,1749631048.6945553,24.0,2893.173305273056,0:48:13.173305
2544000,1749631062.555484,24.0,2907.034234046936,0:48:27.034234
2556000,1749631076.552948,24.0,2921.03169798851,0:48:41.031698
2568000,1749631090.2017784,24.0,2934.6805284023285,0:48:54.680528
2580000,1749631104.0034847,24.0,2948.4822347164154,0:49:08.482235
2592000,1749631117.9672766,24.0,2962.4460265636444,0:49:22.446027
2604000,1749631131.7744198,24.0,2976.253169775009,0:49:36.253170
2616000,1749631145.5687542,24.0,2990.0475041866302,0:49:50.047504
2628000,1749631159.506462,24.0,3003.985212087631,0:50:03.985212
2640000,1749631173.045931,24.0,3017.5246810913086,0:50:17.524681
2652000,1749631186.6230564,24.0,3031.1018064022064,0:50:31.101806
2664000,1749631200.2373755,24.0,3044.7161254882812,0:50:44.716125
2676000,1749631214.0792415,24.0,3058.557991504669,0:50:58.557992
2688000,1749631227.7711525,24.0,3072.249902486801,0:51:12.249902
2700000,1749631241.494747,24.0,3085.97349691391,0:51:25.973497
2712000,1749631255.1141028,24.0,3099.592852830887,0:51:39.592853
2724000,1749631268.9168375,24.0,3113.3955874443054,0:51:53.395587
2736000,1749631282.6593752,24.0,3127.138125181198,0:52:07.138125
2748000,1749631296.3584635,24.0,3140.8372135162354,0:52:20.837214
2760000,1749631310.1468787,24.0,3154.625628709793,0:52:34.625629
2772000,1749631323.7561362,24.0,3168.2348861694336,0:52:48.234886
2784000,1749631337.341775,24.0,3181.820524930954,0:53:01.820525
2796000,1749631351.0651248,24.0,3195.5438747406006,0:53:15.543875
2808000,1749631364.9466355,24.0,3209.4253854751587,0:53:29.425385
2820000,1749631378.9397335,24.0,3223.4184834957123,0:53:43.418483
2832000,1749631392.8069704,24.0,3237.285720348358,0:53:57.285720
2844000,1749631406.3643155,24.0,3250.8430655002594,0:54:10.843066
2856000,1749631420.195129,24.0,3264.6738789081573,0:54:24.673879
2868000,1749631433.9414423,24.0,3278.4201922416687,0:54:38.420192
2880000,1749631448.0230944,24.0,3292.501844406128,0:54:52.501844
2892000,1749631461.7745724,24.0,3306.2533223629,0:55:06.253322
2904000,1749631475.8495665,24.0,3320.328316450119,0:55:20.328316
2916000,1749631489.5697656,24.0,3334.048515558243,0:55:34.048516
2928000,1749631503.430521,24.0,3347.909271001816,0:55:47.909271
2940000,1749631517.1514268,24.0,3361.630176782608,0:56:01.630177
2952000,1749631531.0162027,24.0,3375.4949526786804,0:56:15.494953
2964000,1749631544.9645493,24.0,3389.443299293518,0:56:29.443299
2976000,1749631558.8091063,24.0,3403.2878563404083,0:56:43.287856
2988000,1749631572.6300395,24.0,3417.1087894439697,0:56:57.108789
3000000,1749631586.9036248,24.0,3431.3823747634888,0:57:11.382375
3012000,1749631600.9315,24.0,3445.4102499485016,0:57:25.410250
3024000,1749631614.977262,24.0,3459.4560120105743,0:57:39.456012
3036000,1749631628.4999614,24.0,3472.9787113666534,0:57:52.978711
3048000,1749631642.3684945,24.0,3486.847244501114,0:58:06.847245
3060000,1749631656.2328699,24.0,3500.7116198539734,0:58:20.711620
3072000,1749631670.0337515,24.0,3514.512501478195,0:58:34.512501
3084000,1749631683.7564683,24.0,3528.2352182865143,0:58:48.235218
3096000,1749631697.4862134,24.0,3541.9649634361267,0:59:01.964963
3108000,1749631711.46685,24.0,3555.9456000328064,0:59:15.945600
3120000,1749631725.4483922,24.0,3569.9271421432495,0:59:29.927142
3132000,1749631739.3056114,24.0,3583.7843613624573,0:59:43.784361
