"Time","Gen 1&2&3","Gen 4,5","PV","Wind"
2023-04-11 19:00:00,218,0,0,97.1
2023-04-11 20:00:00,214,0,0,93.7
2023-04-11 21:00:00,202,0,0,92
2023-04-11 22:00:00,188,0,0,106
2023-04-11 23:00:00,203,0,0,114
2023-04-12 00:00:00,178,0,0,123
2023-04-12 01:00:00,157,0,0,127
2023-04-12 02:00:00,141,0,0,145
2023-04-12 03:00:00,126,0,0,138
2023-04-12 04:00:00,0,0,0,193
2023-04-12 05:00:00,0,0,0,161
2023-04-12 06:00:00,0,0,0.102,165
2023-04-12 07:00:00,0,0,1.61,152
2023-04-12 08:00:00,0,0,37.9,117
2023-04-12 09:00:00,0,0,55.3,104
2023-04-12 10:00:00,0,0,55.2,89.2
2023-04-12 11:00:00,0,0,90.9,48.8
2023-04-12 12:00:00,0,0,74.4,22.6
2023-04-12 13:00:00,0,0,85.7,13.7
2023-04-12 14:00:00,13.6,0,52.7,-8.83
2023-04-12 15:00:00,215,0,17.4,-7.53
2023-04-12 16:00:00,246,0,5.36,8.25
2023-04-12 17:00:00,248,0,0,46
2023-04-12 18:00:00,270,0,0,33.4
2023-04-12 19:00:00,232,0,0,37.0
2023-04-12 20:00:00,253,0,0,0.0169
2023-04-12 21:00:00,254,0,0,-9.41
2023-04-12 22:00:00,225,0,0,-9.56
2023-04-12 23:00:00,206,0,0,-9.44
2023-04-13 00:00:00,196,0,0,-8.98
2023-04-13 01:00:00,182,0,0,-8.51
2023-04-13 02:00:00,171,0,0,-8.58
2023-04-13 03:00:00,167,0,0,-8.59
2023-04-13 04:00:00,173,0,0,-8.41
2023-04-13 05:00:00,186,0,0,-8.50
2023-04-13 06:00:00,204,0,0,63.8
2023-04-13 07:00:00,34.6,0,1.71,297
2023-04-13 08:00:00,0,0,38.3,359
2023-04-13 09:00:00,0,0,95.8,312
2023-04-13 10:00:00,0,0,148,243
2023-04-13 11:00:00,0,0,184,259
2023-04-13 12:00:00,0,0,188,207
2023-04-13 13:00:00,0,0,177,149
2023-04-13 14:00:00,0,0,122,86.2
2023-04-13 15:00:00,0,0,68.3,75.3
2023-04-13 16:00:00,0,0,33.7,134
2023-04-13 17:00:00,0,0,1.59,94.7
2023-04-13 18:00:00,0,0,0,67.3
2023-04-13 19:00:00,0,0,0,52.6
2023-04-13 20:00:00,54.6,0,0,-3.98
2023-04-13 21:00:00,241,0,0,-7.56
2023-04-13 22:00:00,224,0,0,-7.51
2023-04-13 23:00:00,210,0,0,-7.54
2023-04-14 00:00:00,202,0,0,-7.47
2023-04-14 01:00:00,186,0,0,-7.44
2023-04-14 02:00:00,174,0,0,-7.46
2023-04-14 03:00:00,169,0,0,-7.54
2023-04-14 04:00:00,175,0,0,-7.46
2023-04-14 05:00:00,193,0,0,-7.52
2023-04-14 06:00:00,183,0,0,69.0
2023-04-14 07:00:00,153,0,11.5,89.6
2023-04-14 08:00:00,199,0,36.2,52.5
2023-04-14 09:00:00,170,0,89.6,38.1
2023-04-14 10:00:00,151,0,110,24.0
2023-04-14 11:00:00,0,0,256,-1.69
2023-04-14 12:00:00,0,0,237,-10.5
2023-04-14 13:00:00,0,0,183,-10.4
2023-04-14 14:00:00,0,0,178,-10.1
2023-04-14 15:00:00,0,0,91.2,12.6
2023-04-14 16:00:00,0,0,30.3,165
2023-04-14 17:00:00,0,0,0,229
2023-04-14 18:00:00,0,0,0,334
2023-04-14 19:00:00,0,0,0,379
2023-04-14 20:00:00,0,0,0,270
2023-04-14 21:00:00,0,0,0,227
2023-04-14 22:00:00,0,0,0,242
2023-04-14 23:00:00,0,0,0,237
2023-04-15 00:00:00,0,0,0,262
2023-04-15 01:00:00,0,0,0,299
2023-04-15 02:00:00,0,0,0,338
2023-04-15 03:00:00,0,0,0,293
2023-04-15 04:00:00,0,0,0,9.17
2023-04-15 05:00:00,0,0,0,224
2023-04-15 06:00:00,0,0,0,317
2023-04-15 07:00:00,0,0,0,235
2023-04-15 08:00:00,0,0,0,145
2023-04-15 09:00:00,0,0,0,303
2023-04-15 10:00:00,0,0,0,255
2023-04-15 11:00:00,0,0,107,264
2023-04-15 12:00:00,0,0,132,245
2023-04-15 13:00:00,0,0,122,261
2023-04-15 14:00:00,0,0,100,234
2023-04-15 15:00:00,0,0,113,233
2023-04-15 16:00:00,0,0,54.6,214
2023-04-15 17:00:00,0,0,9.12,144
2023-04-15 18:00:00,0,0,0,134
2023-04-15 19:00:00,0,0,0,183
2023-04-15 20:00:00,0,0,0,244
2023-04-15 21:00:00,0,0,0,306
2023-04-15 22:00:00,0,0,0,296
2023-04-15 23:00:00,0,0,0,338
2023-04-16 00:00:00,0,0,0,267
2023-04-16 01:00:00,0,0,0,245
2023-04-16 02:00:00,0,0,0,244
2023-04-16 03:00:00,0,0,0,252
2023-04-16 04:00:00,0,0,0,244
2023-04-16 05:00:00,0,0,0.483,198
2023-04-16 06:00:00,0,0,23.2,156
2023-04-16 07:00:00,0,0,89.3,119
2023-04-16 08:00:00,0,0,179,10.5
2023-04-16 09:00:00,0,0,255,-10
2023-04-16 10:00:00,0,0,296,-10.1
2023-04-16 11:00:00,0,0,301,-10.2
2023-04-16 12:00:00,0,0,294,-10.1
2023-04-16 13:00:00,0,0,262,-10.3
2023-04-16 14:00:00,0,0,195,-10.3
2023-04-16 15:00:00,0,0,135,-10.3
2023-04-16 16:00:00,0,0,60.4,-10.1
2023-04-16 17:00:00,0,0,5.49,-9.78
2023-04-16 18:00:00,61.8,0,0,-8.27
2023-04-16 19:00:00,225,0,0,-7.55
2023-04-16 20:00:00,211,0,0,-7.51
2023-04-16 21:00:00,204,0,0,-7.47
2023-04-16 22:00:00,190,0,0,-7.39
2023-04-16 23:00:00,217,0,0,-7.47
2023-04-17 00:00:00,206,0,0,-7.63
2023-04-17 01:00:00,192,0,0,-8.53
2023-04-17 02:00:00,182,0,0,-8.49
2023-04-17 03:00:00,178,0,0,-8.57
2023-04-17 04:00:00,182,0,0,-8.61
2023-04-17 05:00:00,203,0,0.0345,-8.83
2023-04-17 06:00:00,209,0,0,-8.67
2023-04-17 07:00:00,202,0,12.6,-8.56
2023-04-17 08:00:00,192,0,40.7,52.3
2023-04-17 09:00:00,36.6,0,110,236
2023-04-17 10:00:00,0,0,170,252
2023-04-17 11:00:00,0,0,235,146
2023-04-17 12:00:00,0,0,238,124
2023-04-17 13:00:00,0,0,237,106
2023-04-17 14:00:00,0,0,204,139
2023-04-17 15:00:00,0,0,138,138
2023-04-17 16:00:00,0,0,44.5,108
2023-04-17 17:00:00,185,0,0,52.0
2023-04-17 18:00:00,228,0,0,134
2023-04-17 19:00:00,88.3,0,0,187
2023-04-17 20:00:00,0,0,0,253
2023-04-17 21:00:00,0,0,0,240
2023-04-17 22:00:00,0,0,0,277
2023-04-17 23:00:00,0,0,0,160
2023-04-18 00:00:00,0,0,0,227
2023-04-18 01:00:00,0,0,0,299
2023-04-18 02:00:00,0,0,0,311
2023-04-18 03:00:00,0,0,0,277
2023-04-18 04:00:00,0,0,0,271
2023-04-18 05:00:00,0,0,0,271
2023-04-18 06:00:00,0,0,0,194
2023-04-18 07:00:00,0,0,64.9,48.2
2023-04-18 08:00:00,0,0,160,-9.90
2023-04-18 09:00:00,0,0,210,-10
2023-04-18 10:00:00,0,0,218,-10.0
2023-04-18 11:00:00,0,0,273,-10.2
2023-04-18 12:00:00,0,0,324,-10.2
2023-04-18 13:00:00,0,0,292,-9.91
2023-04-18 14:00:00,0,0,241,-9.66
2023-04-18 15:00:00,0,0,161,-9.42
2023-04-18 16:00:00,0,0,78.1,117
2023-04-18 17:00:00,0,0,16.0,341
2023-04-18 18:00:00,0,0,0,366
2023-04-18 19:00:00,0,0,0,349
2023-04-18 20:00:00,0,0,0,347
2023-04-18 21:00:00,0,0,0,329
2023-04-18 22:00:00,0,0,0,329
2023-04-18 23:00:00,0,0,0,266
2023-04-19 00:00:00,0,0,0,190
2023-04-19 01:00:00,0,0,0,163
2023-04-19 02:00:00,0,0,0,164
2023-04-19 03:00:00,0,0,0,163
2023-04-19 04:00:00,0,0,0,163
2023-04-19 05:00:00,0,0,0,181
2023-04-19 06:00:00,0,0,0,241
2023-04-19 07:00:00,0,0,66.5,-1.98
2023-04-19 08:00:00,0,0,136,-10.0
2023-04-19 09:00:00,0,0,231,-10.1
2023-04-19 10:00:00,0,0,293,-10.9
2023-04-19 11:00:00,0,0,296,-10.9
2023-04-19 12:00:00,0,0,298,-10.6
2023-04-19 13:00:00,0,0,265,-11.0
2023-04-19 14:00:00,0,0,200,17.4
2023-04-19 15:00:00,0,0,134,-11
2023-04-19 16:00:00,43.6,0,59.5,-9.40
2023-04-19 17:00:00,127,0,6.78,139
2023-04-19 18:00:00,0,0,0,294
2023-04-19 19:00:00,0,0,0,344
2023-04-19 20:00:00,0,0,0,362
2023-04-19 21:00:00,0,0,0,342
2023-04-19 22:00:00,0,0,0,228
2023-04-19 23:00:00,0,0,0,169
2023-04-20 00:00:00,0,0,0,133
2023-04-20 01:00:00,0,0,0,78.7
2023-04-20 02:00:00,0,0,0,59.6
2023-04-20 03:00:00,0.224,0,0,-8.24
2023-04-20 04:00:00,203,0,0,-7.52
2023-04-20 05:00:00,215,0,0.0702,-7.53
2023-04-20 06:00:00,206,0,11.5,-7.53
2023-04-20 07:00:00,221,0,48.1,-7.53
2023-04-20 08:00:00,204,0,89.6,-7.61
2023-04-20 09:00:00,207,0,142,-7.88
2023-04-20 10:00:00,97.6,0,205,-8.93
2023-04-20 11:00:00,0,0,243,-9.92
2023-04-20 12:00:00,0,0,238,-9.95
2023-04-20 13:00:00,0,0,205,-9.83
2023-04-20 14:00:00,102,0,121,-9.25
2023-04-20 15:00:00,250,0,81.8,-9.29
2023-04-20 16:00:00,268,0,29.7,-9.08
2023-04-20 17:00:00,256,0,4.64,29.8
2023-04-20 18:00:00,242,0,0,79.5
2023-04-20 19:00:00,181,0,0,93.0
2023-04-20 20:00:00,187,0,0,171
2023-04-20 21:00:00,207,0,0,167
2023-04-20 22:00:00,192,0,0,175
2023-04-20 23:00:00,183,0,0,185
2023-04-21 00:00:00,173,0,0,176
2023-04-21 01:00:00,200,0,0,112
2023-04-21 02:00:00,176,0,0,84.5
2023-04-21 03:00:00,167,0,0,95.8
2023-04-21 04:00:00,155,0,0,119
2023-04-21 05:00:00,90.1,0,0,133
2023-04-21 06:00:00,0,0,1.51,94.1
2023-04-21 07:00:00,0,0,63.9,-4.57
2023-04-21 08:00:00,0,0,135,-10.2
2023-04-21 09:00:00,0,0,213,-11
2023-04-21 10:00:00,0,0,279,-11
2023-04-21 11:00:00,0,0,308,-11
2023-04-21 12:00:00,0,0,303,-11
2023-04-21 13:00:00,0,0,236,-11.0
2023-04-21 14:00:00,0,108,127,-11
2023-04-21 15:00:00,0,333,67.3,-10.9
2023-04-21 16:00:00,0,390,30.5,-10.2
2023-04-21 17:00:00,222,41.9,2.80,-7.93
2023-04-21 18:00:00,246,0,0,91.0
2023-04-21 19:00:00,231,0,0,193
2023-04-21 20:00:00,254,0,0,88.6
2023-04-21 21:00:00,245,0,0,217
2023-04-21 22:00:00,228,0,0,173
2023-04-21 23:00:00,179,0,0,168
2023-04-22 00:00:00,192,0,0,213
2023-04-22 01:00:00,223,0,0,116
2023-04-22 02:00:00,168,0,0,152
2023-04-22 03:00:00,0,0,0,125
2023-04-22 04:00:00,0,0,0,20.7
2023-04-22 05:00:00,0,0,0,320
2023-04-22 06:00:00,0,0,22.0,42.1
2023-04-22 07:00:00,0,0,79.0,-10.1
2023-04-22 08:00:00,0,58.6,131,-10.6
2023-04-22 09:00:00,0,239,215,-11
2023-04-22 10:00:00,0,211,250,-11
2023-04-22 11:00:00,0,49.2,241,16.2
2023-04-22 12:00:00,0,0,290,133
2023-04-22 13:00:00,0,0,269,167
2023-04-22 14:00:00,0,0,235,172
2023-04-22 15:00:00,0,0,159,227
2023-04-22 16:00:00,0,0,73.5,306
2023-04-22 17:00:00,0,0,10.5,372
2023-04-22 18:00:00,0,0,0,360
2023-04-22 19:00:00,0,0,0,222
2023-04-22 20:00:00,0,0,0,237
2023-04-22 21:00:00,0,0,0,164
2023-04-22 22:00:00,0,0,0,192
2023-04-22 23:00:00,0,0,0,335
2023-04-23 00:00:00,0,0,0,85.1
2023-04-23 01:00:00,0,0,0,95.1
2023-04-23 02:00:00,0,0,0,74.7
2023-04-23 03:00:00,0,0,0,185
2023-04-23 04:00:00,92.8,0,0,27.9
2023-04-23 05:00:00,225,0,0.276,-7.64
2023-04-23 06:00:00,91.8,0,28.1,106
2023-04-23 07:00:00,0,0,75.5,11.9
2023-04-23 08:00:00,104,0,161,5.26
2023-04-23 09:00:00,111,0,174,179
2023-04-23 10:00:00,109,0,254,19.4
2023-04-23 11:00:00,99.9,0,264,-11
2023-04-23 12:00:00,0,0,261,-11
2023-04-23 13:00:00,0,0,232,-11.0
2023-04-23 14:00:00,0,0,184,47.4
2023-04-23 15:00:00,0,0,122,1.07
2023-04-23 16:00:00,212,0,50.8,-8.75
2023-04-23 17:00:00,254,0,12.7,-9.02
2023-04-23 18:00:00,256,0,0,76.3
2023-04-23 19:00:00,207,0,0,189
2023-04-23 20:00:00,255,0,0,44.3
2023-04-23 21:00:00,254,0,0,-6.95
2023-04-23 22:00:00,251,0,0,-3.25
2023-04-23 23:00:00,271,0,0,-9.78
2023-04-24 00:00:00,281,0,0,-9.81
2023-04-24 01:00:00,273,0,0,-9.68
2023-04-24 02:00:00,263,0,0,-9.78
2023-04-24 03:00:00,248,0,0,-9.81
2023-04-24 04:00:00,249,0,0,-9.83
2023-04-24 05:00:00,262,0,0,-9.72
2023-04-24 06:00:00,257,0,22.2,-9.48
2023-04-24 07:00:00,266,0,56.1,-9.22
2023-04-24 08:00:00,257,0,36.1,34.2
2023-04-24 09:00:00,211,0,130,41.4
2023-04-24 10:00:00,72.8,0,221,137
2023-04-24 11:00:00,0,0,279,119
2023-04-24 12:00:00,0,0,255,23.3
2023-04-24 13:00:00,0,0,217,-11.0
2023-04-24 14:00:00,15.2,0,128,-10.4
2023-04-24 15:00:00,218,0,108,-9
2023-04-24 16:00:00,246,0,53.9,-9.09
2023-04-24 17:00:00,257,0,13.2,9.29
2023-04-24 18:00:00,218,0,0,110
2023-04-24 19:00:00,223,0,0,157
2023-04-24 20:00:00,180,0,0,282
2023-04-24 21:00:00,204,0,0,203
2023-04-24 22:00:00,200,0,0,195
2023-04-24 23:00:00,190,0,0,221
2023-04-25 00:00:00,161,0,0,224
2023-04-25 01:00:00,0,0,0,338
2023-04-25 02:00:00,0,0,0,317
2023-04-25 03:00:00,0,0,0,310
2023-04-25 04:00:00,0,0,0,310
2023-04-25 05:00:00,0,0,0.0339,310
2023-04-25 06:00:00,0,0,0,310
2023-04-25 07:00:00,0,0,0,309
2023-04-25 08:00:00,0,0,0,310
2023-04-25 09:00:00,0,0,0,310
2023-04-25 10:00:00,0,0,0,309
2023-04-25 11:00:00,0,0,0,260
2023-04-25 12:00:00,0,0,0,194
2023-04-25 13:00:00,0,0,0,210
2023-04-25 14:00:00,0,0,0,237
2023-04-25 15:00:00,0,0,0,242
2023-04-25 16:00:00,0,0,0,253
2023-04-25 17:00:00,0,0,0,282
2023-04-25 18:00:00,0,0,0,299
2023-04-25 19:00:00,0,0,0,280
2023-04-25 20:00:00,0,0,0,283
2023-04-25 21:00:00,0,0,0,314
2023-04-25 22:00:00,0,0,0,249
2023-04-25 23:00:00,0,0,0,178
2023-04-26 00:00:00,0,0,0,165
2023-04-26 01:00:00,0,0,0,154
2023-04-26 02:00:00,0,0,0,155
2023-04-26 03:00:00,0,0,0,127
2023-04-26 04:00:00,0,0,0,126
2023-04-26 05:00:00,0,0,0.0172,234
2023-04-26 06:00:00,0,0,1.05,271
2023-04-26 07:00:00,0,0,25.4,200
2023-04-26 08:00:00,0,0,3.03,189
2023-04-26 09:00:00,0,0,0,193
2023-04-26 10:00:00,0,0,0,193
2023-04-26 11:00:00,0,0,0,190
2023-04-26 12:00:00,0,0,0,212
2023-04-26 13:00:00,0,0,0,239
2023-04-26 14:00:00,0,0,6.78,109
2023-04-26 15:00:00,0,0,155,-9.86
2023-04-26 16:00:00,0,0,83.1,-9.90
2023-04-26 17:00:00,37.7,0,17.1,-8.24
2023-04-26 18:00:00,249,0,0,-7.45
2023-04-26 19:00:00,225,0,0,-7.40
2023-04-26 20:00:00,233,0,0,-7.39
2023-04-26 21:00:00,216,0,0,-7.34
2023-04-26 22:00:00,217,0,0,-7.48
2023-04-26 23:00:00,199,0,0,-7.41
2023-04-27 00:00:00,187,0,0,-7.48
2023-04-27 01:00:00,178,0,0,-7.42
2023-04-27 02:00:00,176,0,0,-7.51
2023-04-27 03:00:00,167,0,0,-7.43
2023-04-27 04:00:00,176,0,0,-8.22
2023-04-27 05:00:00,203,0,0,-8.52
2023-04-27 06:00:00,206,0,4.78,-8.44
2023-04-27 07:00:00,197,0,68.6,-8.47
2023-04-27 08:00:00,209,0,115,-8.59
2023-04-27 09:00:00,15.6,0,221,-9.02
2023-04-27 10:00:00,0,0,274,-9.12
2023-04-27 11:00:00,0,0,226,-9.51
2023-04-27 12:00:00,0,0,271,-9.54
2023-04-27 13:00:00,0,0,192,-9.93
2023-04-27 14:00:00,0,0,194,-10.1
2023-04-27 15:00:00,0,0,129,-10.0
2023-04-27 16:00:00,0,0,69.4,-10.0
2023-04-27 17:00:00,227,0,0,-8.81
2023-04-27 18:00:00,269,0,0,-8.83
2023-04-27 19:00:00,246,0,0,-8.75
2023-04-27 20:00:00,232,0,0,-8.58
2023-04-27 21:00:00,256,0,0,-8.59
2023-04-27 22:00:00,245,0,0,-8.54
2023-04-27 23:00:00,219,0,0,-8.61
2023-04-28 00:00:00,218,0,0,-8.59
2023-04-28 01:00:00,203,0,0,-8.61
2023-04-28 02:00:00,193,0,0,-8.88
2023-04-28 03:00:00,188,0,0,-8.67
2023-04-28 04:00:00,199,0,0,-8.63
2023-04-28 05:00:00,215,0,0,-8.59
2023-04-28 06:00:00,210,0,36.9,15.5
2023-04-28 07:00:00,208,0,105,-3.25
2023-04-28 08:00:00,189,0,151,-9.68
2023-04-28 09:00:00,150,0,237,-10.1
2023-04-28 10:00:00,55.3,0,272,-10.1
2023-04-28 11:00:00,0,0,293,-10.1
2023-04-28 12:00:00,0,0,286,-10.1
2023-04-28 13:00:00,0,0,260,-10.1
2023-04-28 14:00:00,0,0,209,-10.0
2023-04-28 15:00:00,0,0,140,-10.0
2023-04-28 16:00:00,0,143,65.1,-10.1
2023-04-28 17:00:00,0,348,13.8,-10.0
2023-04-28 18:00:00,0,411,0,-9.10
2023-04-28 19:00:00,0,368,0,-8.86
2023-04-28 20:00:00,0,322,0,-8.68
2023-04-28 21:00:00,0,318,0,-8.66
2023-04-28 22:00:00,0,307,0,-8.68
2023-04-28 23:00:00,0,290,0,-8.76
2023-04-29 00:00:00,0,268,0,-8.69
2023-04-29 01:00:00,0,251,0,-8.63
2023-04-29 02:00:00,0,241,0,-8.64
2023-04-29 03:00:00,0,235,0,-8.66
2023-04-29 04:00:00,0,239,0,-8.69
2023-04-29 05:00:00,0,266,0.172,-8.71
2023-04-29 06:00:00,0,255,25.8,87.2
2023-04-29 07:00:00,0,231,66.9,132
2023-04-29 08:00:00,0,249,97.8,85.1
2023-04-29 09:00:00,0,239,109,52.6
2023-04-29 10:00:00,0,224,75.2,61.2
2023-04-29 11:00:00,0,22.8,0.542,289
2023-04-29 12:00:00,0,0,0,193
2023-04-29 13:00:00,0,0,0,99.7
2023-04-29 14:00:00,0,0,0,208
2023-04-29 15:00:00,0,0,0,349
2023-04-29 16:00:00,0,0,0,355
2023-04-29 17:00:00,0,0,0,234
2023-04-29 18:00:00,0,0,0,323
2023-04-29 19:00:00,0,0,0,384
2023-04-29 20:00:00,0,0,0,384
2023-04-29 21:00:00,0,0,0,385
2023-04-29 22:00:00,0,0,0,384
2023-04-29 23:00:00,0,0,0,336
2023-04-30 00:00:00,0,0,0,262
2023-04-30 01:00:00,0,0,0,190
2023-04-30 02:00:00,0,0,0,182
2023-04-30 03:00:00,0,0,0,173
2023-04-30 04:00:00,0,0,0,174
2023-04-30 05:00:00,0,0,0.293,174
2023-04-30 06:00:00,0,0,0,229
2023-04-30 07:00:00,0,0,21.2,207
2023-04-30 08:00:00,0,0,175,-9.40
2023-04-30 09:00:00,0,0,168,-9.61
2023-04-30 10:00:00,0,0,169,-9.75
2023-04-30 11:00:00,0,0,267,-9.63
2023-04-30 12:00:00,0,0,242,-9.78
2023-04-30 13:00:00,0,0,275,-9.71
2023-04-30 14:00:00,0,0,215,81.9
2023-04-30 15:00:00,0,0,135,59.2
2023-04-30 16:00:00,0,0,60.4,29.9
2023-04-30 17:00:00,0,0,13.4,-9.58
2023-04-30 18:00:00,0,0,0,-9.51
2023-04-30 19:00:00,0,0,0,-9.56
2023-04-30 20:00:00,0,291,0,-9.43
2023-04-30 21:00:00,0,300,0,-9.53
2023-04-30 22:00:00,0,250,0,-9.36
2023-04-30 23:00:00,0,214,0,-9.34
2023-05-01 00:00:00,0,203,0,-9.37
2023-05-01 01:00:00,0,185,0,-9.36
2023-05-01 02:00:00,0,173,0,-9.37
2023-05-01 03:00:00,0,167,0,-9.34
2023-05-01 04:00:00,0,171,0,-9.36
2023-05-01 05:00:00,0,193,0,-9.21
2023-05-01 06:00:00,0,169,37.7,-8.46
2023-05-01 07:00:00,0,23.2,124,-8.61
2023-05-01 08:00:00,0,0,206,-8.78
2023-05-01 09:00:00,0,0,266,-9.42
2023-05-01 10:00:00,0,0,304,-9.29
2023-05-01 11:00:00,0,0,319,-9.24
2023-05-01 12:00:00,0,0,304,-9.54
2023-05-01 13:00:00,0,0,179,-9.31
2023-05-01 14:00:00,0,0,213,-9.24
2023-05-01 15:00:00,0,0,161,-9.66
2023-05-01 16:00:00,0,0,75.5,-9.34
2023-05-01 17:00:00,0,184,9.28,-3.34
2023-05-01 18:00:00,0,328,0,-0.0169
2023-05-01 19:00:00,0,280,0,0
2023-05-01 20:00:00,0,259,0,0
2023-05-01 21:00:00,0,248,0,0
2023-05-01 22:00:00,0,238,0,0
2023-05-01 23:00:00,0,225,0,0
2023-05-02 00:00:00,0,207,0,0
2023-05-02 01:00:00,0,197,0,23.3
2023-05-02 02:00:00,0,195,0,79.8
2023-05-02 03:00:00,0,206,0,49.5
2023-05-02 04:00:00,0,217,0,0.103
2023-05-02 05:00:00,0,210,0,-8.57
2023-05-02 06:00:00,0,227,35.9,-8.66
2023-05-02 07:00:00,0,119,121,-9.27
2023-05-02 08:00:00,0,0,145,-10.0
2023-05-02 09:00:00,0,0,254,-10.1
2023-05-02 10:00:00,0,0,324,-10.1
2023-05-02 11:00:00,0,0,347,-10.1
2023-05-02 12:00:00,0,0,344,-10.2
2023-05-02 13:00:00,0,0,311,-10.5
2023-05-02 14:00:00,0,0,260,-10.1
2023-05-02 15:00:00,0,0,187,-10.0
2023-05-02 16:00:00,0,0,78.6,-10.0
2023-05-02 17:00:00,0,238,5.09,-10.0
2023-05-02 18:00:00,0,335,0,-9.22
2023-05-02 19:00:00,0,291,0,-8.85
2023-05-02 20:00:00,0,286,0,-8.75
2023-05-02 21:00:00,0,282,0,-8.68
2023-05-02 22:00:00,0,267,0,-8.64
2023-05-02 23:00:00,0,236,0,-8.69
2023-05-03 00:00:00,0,234,0,-8.76
2023-05-03 01:00:00,0,221,0,-8.66
2023-05-03 02:00:00,0,207,0,-8.72
2023-05-03 03:00:00,0,202,0,-8.61
2023-05-03 04:00:00,0,204,0,-8.61
2023-05-03 05:00:00,0,214,1.69,-8.69
2023-05-03 06:00:00,0,254,36.1,-8.55
2023-05-03 07:00:00,0,230,115,-9.56
2023-05-03 08:00:00,0,45.6,177,-10.1
2023-05-03 09:00:00,0,0,253,-10.1
2023-05-03 10:00:00,0,0,286,-10.1
2023-05-03 11:00:00,0,0,301,-10.1
2023-05-03 12:00:00,0,0,294,-10.2
2023-05-03 13:00:00,0,0,268,-10.2
2023-05-03 14:00:00,0,0,221,-10.1
2023-05-03 15:00:00,0,0,150,-10.1
2023-05-03 16:00:00,51.3,0,50.5,-9.66
2023-05-03 17:00:00,230,0,12.7,-9.88
2023-05-03 18:00:00,240,0,0,78.8
2023-05-03 19:00:00,225,0,0,96.3
2023-05-03 20:00:00,222,0,0,150
2023-05-03 21:00:00,232,0,0,40.8
2023-05-03 22:00:00,234,0,0,-10.2
2023-05-03 23:00:00,219,0,0,-10.5
2023-05-04 00:00:00,232,0,0,86.4
2023-05-04 01:00:00,223,0,0,134
2023-05-04 02:00:00,218,0,0,133
2023-05-04 03:00:00,200,0,0,116
2023-05-04 04:00:00,199,0,0,125
2023-05-04 05:00:00,50.2,0,0.103,271
2023-05-04 06:00:00,0,0,0,338
2023-05-04 07:00:00,0,0,0,320
2023-05-04 08:00:00,0,0,0,334
2023-05-04 09:00:00,0,0,3.29,337
2023-05-04 10:00:00,0,0,275,109
2023-05-04 11:00:00,0,0,304,12.2
2023-05-04 12:00:00,0,0,299,-11
2023-05-04 13:00:00,0,0,274,-11.0
2023-05-04 14:00:00,0,0,227,-11.0
2023-05-04 15:00:00,0,0,159,-11
2023-05-04 16:00:00,0,0,74.2,241
2023-05-04 17:00:00,0,0,12.6,338
2023-05-04 18:00:00,0,0,0,327
2023-05-04 19:00:00,0,0,0,350
2023-05-04 20:00:00,0,0,0,366
2023-05-04 21:00:00,0,0,0,365
2023-05-04 22:00:00,0,0,0,351
2023-05-04 23:00:00,0,0,0,276
2023-05-05 00:00:00,0,0,0,226
2023-05-05 01:00:00,0,0,0,214
2023-05-05 02:00:00,0,0,0,205
2023-05-05 03:00:00,0,0,0,200
2023-05-05 04:00:00,0,0,0,193
2023-05-05 05:00:00,0,0,1.95,187
2023-05-05 06:00:00,0,0,44.9,223
2023-05-05 07:00:00,0,0,138,32.7
2023-05-05 08:00:00,0,0,190,-11
2023-05-05 09:00:00,0,0,268,-11
2023-05-05 10:00:00,0,0,322,-11
2023-05-05 11:00:00,0,0,312,-10.8
2023-05-05 12:00:00,0,0,288,-10.7
2023-05-05 13:00:00,0,0,286,-10.0
2023-05-05 14:00:00,0,0,271,-10.1
2023-05-05 15:00:00,0,0,192,-10
2023-05-05 16:00:00,0,0,88.8,157
2023-05-05 17:00:00,0,0,14,320
2023-05-05 18:00:00,0,0,0,325
2023-05-05 19:00:00,0,0,0,313
2023-05-05 20:00:00,0,0,0,281
2023-05-05 21:00:00,0,0,0,332
2023-05-05 22:00:00,0,0,0,353
2023-05-05 23:00:00,0,0,0,338
2023-05-06 00:00:00,0,0,0,274
2023-05-06 01:00:00,0,0,0,203
2023-05-06 02:00:00,0,0,0,203
2023-05-06 03:00:00,0,0,0,203
2023-05-06 04:00:00,0,0,0,202
2023-05-06 05:00:00,0,0,0.702,217
2023-05-06 06:00:00,0,0,0,291
2023-05-06 07:00:00,0,0,0,290
2023-05-06 08:00:00,0,0,0,272
2023-05-06 09:00:00,0,0,0,221
2023-05-06 10:00:00,0,0,0,222
2023-05-06 11:00:00,0,0,0,222
2023-05-06 12:00:00,0,0,0,222
2023-05-06 13:00:00,0,0,0,220
2023-05-06 14:00:00,0,0,0,222
2023-05-06 15:00:00,0,0,0,222
2023-05-06 16:00:00,0,0,0,251
2023-05-06 17:00:00,0,0,0,335
2023-05-06 18:00:00,0,0,0,335
2023-05-06 19:00:00,0,0,0,293
2023-05-06 20:00:00,0,0,0,290
2023-05-06 21:00:00,0,0,0,300
2023-05-06 22:00:00,0,0,0,336
2023-05-06 23:00:00,0,0,0,313
2023-05-07 00:00:00,0,0,0,290
2023-05-07 01:00:00,0,0,0,265
2023-05-07 02:00:00,0,0,0,260
2023-05-07 03:00:00,0,0,0,212
