step,wall_time,ep_rew_mean,relative_seconds,relative_time
1872000,1749956313.0291846,-2.6673567295074463,2717.303069829941,0:45:17.303070
1884000,1749956331.8125248,-0.8351525664329529,2736.086410045624,0:45:36.086410
1896000,1749956349.314122,-2.6890673637390137,2753.588007211685,0:45:53.588007
1908000,1749956366.350523,-1.9787721633911133,2770.6244082450867,0:46:10.624408
1920000,1749956383.286477,-1.8569175004959106,2787.56036233902,0:46:27.560362
1932000,1749956400.1024723,-1.4487239122390747,2804.3763575553894,0:46:44.376358
1944000,1749956417.9686744,-2.032421350479126,2822.242559671402,0:47:02.242560
1956000,1749956435.8545861,-1.8961012363433838,2840.1284713745117,0:47:20.128471
1968000,1749956453.1776297,-1.7236377000808716,2857.4515149593353,0:47:37.451515
1980000,1749956470.103794,-1.9936816692352295,2874.377679347992,0:47:54.377679
1992000,1749956487.1340482,-1.0965068340301514,2891.407933473587,0:48:11.407933
2004000,1749956503.9688604,-1.7958852052688599,2908.2427456378937,0:48:28.242746
2016000,1749956520.904573,-0.8670014142990112,2925.178458213806,0:48:45.178458
2028000,1749956538.3341737,-0.9162153601646423,2942.6080589294434,0:49:02.608059
2040000,1749956555.574674,-0.4010360538959503,2959.848559141159,0:49:19.848559
2052000,1749956572.2233016,-1.0315825939178467,2976.497186899185,0:49:36.497187
2064000,1749956589.2052836,-1.6595276594161987,2993.4791688919067,0:49:53.479169
2076000,1749956605.9009497,-1.1783359050750732,3010.1748349666595,0:50:10.174835
2088000,1749956622.235252,-0.2985035479068756,3026.5091371536255,0:50:26.509137
2100000,1749956638.9026587,-0.6049126982688904,3043.1765439510345,0:50:43.176544
2112000,1749956656.6569004,-1.2115871906280518,3060.9307856559753,0:51:00.930786
2124000,1749956674.0491848,-1.223286509513855,3078.323070049286,0:51:18.323070
2136000,1749956691.1075585,-1.8097065687179565,3095.3814437389374,0:51:35.381444
2148000,1749956708.0617266,-0.42247557640075684,3112.335611820221,0:51:52.335612
2160000,1749956724.863226,-0.8338556289672852,3129.137111186981,0:52:09.137111
2172000,1749956741.4558306,-1.7395447492599487,3145.729715824127,0:52:25.729716
2184000,1749956758.4226956,-1.8311588764190674,3162.696580886841,0:52:42.696581
2196000,1749956777.1628797,-1.4154870510101318,3181.4367649555206,0:53:01.436765
2208000,1749956794.4134338,-0.5384251475334167,3198.6873190402985,0:53:18.687319
2220000,1749956811.1268888,-0.959169864654541,3215.400774002075,0:53:35.400774
2232000,1749956828.060343,-1.410022497177124,3232.3342282772064,0:53:52.334228
2244000,1749956845.1571612,-0.9565259218215942,3249.431046485901,0:54:09.431046
2256000,1749956863.0544658,-0.26171788573265076,3267.328351020813,0:54:27.328351
2268000,1749956880.934214,-0.7609073519706726,3285.2080993652344,0:54:45.208099
2280000,1749956898.0789347,-0.6113383173942566,3302.352819919586,0:55:02.352820
2292000,1749956915.3681698,-0.465810090303421,3319.6420550346375,0:55:19.642055
2304000,1749956932.3509674,-0.9786428213119507,3336.624852657318,0:55:36.624853
2316000,1749956949.2787275,-0.5798492431640625,3353.5526127815247,0:55:53.552613
2328000,1749956966.704155,-0.32167378067970276,3370.9780402183533,0:56:10.978040
2340000,1749956984.6477237,-0.23601104319095612,3388.9216089248657,0:56:28.921609
2352000,1749957001.304748,-0.41604629158973694,3405.5786333084106,0:56:45.578633
2364000,1749957017.9326491,-0.19609463214874268,3422.206534385681,0:57:02.206534
2376000,1749957034.5854473,-0.35597559809684753,3438.859332561493,0:57:18.859333
2388000,1749957050.9558852,-0.14532826840877533,3455.229770421982,0:57:35.229770
2400000,1749957067.9716175,-1.2706550359725952,3472.2455027103424,0:57:52.245503
2412000,1749957085.4563932,-0.46115371584892273,3489.730278491974,0:58:09.730278
2424000,1749957103.0706658,-0.1424901783466339,3507.344551086426,0:58:27.344551
2436000,1749957120.3226924,-0.47479867935180664,3524.596577644348,0:58:44.596578
2448000,1749957137.5504034,-0.5351254940032959,3541.8242886066437,0:59:01.824289
2460000,1749957154.8073134,-0.3563140630722046,3559.081198692322,0:59:19.081199
2472000,1749957171.750733,-0.15535606443881989,3576.0246181488037,0:59:36.024618
