step,wall_time,train_entropy_loss,relative_seconds,relative_time
1308000,1749955479.5413687,-8.651655197143555,1867.4052815437317,0:31:07.405282
1320000,1749955496.916886,-8.636754989624023,1884.7807989120483,0:31:24.780799
1332000,1749955514.5945394,-8.617091178894043,1902.4584522247314,0:31:42.458452
1344000,1749955531.9885938,-8.593961715698242,1919.8525066375732,0:31:59.852507
1356000,1749955550.1124253,-8.578323364257812,1937.976338148117,0:32:17.976338
1368000,1749955568.364587,-8.553825378417969,1956.2284998893738,0:32:36.228500
1380000,1749955585.9928606,-8.533102989196777,1973.8567733764648,0:32:53.856773
1392000,1749955603.4021246,-8.511500358581543,1991.2660374641418,0:33:11.266037
1404000,1749955620.5645354,-8.487726211547852,2008.4284482002258,0:33:28.428448
1416000,1749955638.8595686,-8.466886520385742,2026.7234814167023,0:33:46.723481
1428000,1749955661.919893,-8.440899848937988,2049.783805847168,0:34:09.783806
1440000,1749955679.3076756,-8.423162460327148,2067.171588420868,0:34:27.171588
1452000,1749955696.81768,-8.403594017028809,2084.6815927028656,0:34:44.681593
1464000,1749955714.0586789,-8.395200729370117,2101.922591686249,0:35:01.922592
1476000,1749955731.6126962,-8.39437198638916,2119.476608991623,0:35:19.476609
1488000,1749955750.2336953,-8.38174819946289,2138.097608089447,0:35:38.097608
1500000,1749955767.4307451,-8.358105659484863,2155.294657945633,0:35:55.294658
1512000,1749955784.991232,-8.342790603637695,2172.855144739151,0:36:12.855145
1524000,1749955802.177037,-8.328079223632812,2190.040949821472,0:36:30.040950
1536000,1749955819.3386564,-8.302741050720215,2207.202569246292,0:36:47.202569
1548000,1749955837.150403,-8.282180786132812,2225.014315843582,0:37:05.014316
1560000,1749955854.9784336,-8.258343696594238,2242.842346429825,0:37:22.842346
1572000,1749955872.185622,-8.24500560760498,2260.0495347976685,0:37:40.049535
1584000,1749955889.321052,-8.220539093017578,2277.1849648952484,0:37:57.184965
1596000,1749955906.706509,-8.199959754943848,2294.570421934128,0:38:14.570422
1608000,1749955924.0262647,-8.187185287475586,2311.890177488327,0:38:31.890177
1620000,1749955942.3009417,-8.169638633728027,2330.16485452652,0:38:50.164855
1632000,1749955960.3131676,-8.149150848388672,2348.1770803928375,0:39:08.177080
1644000,1749955977.7265904,-8.128948211669922,2365.59050321579,0:39:25.590503
1656000,1749955995.0111241,-8.111674308776855,2382.8750369548798,0:39:42.875037
1668000,1749956012.2963188,-8.087796211242676,2400.160231590271,0:40:00.160232
1680000,1749956030.1913834,-8.054157257080078,2418.0552961826324,0:40:18.055296
1692000,1749956048.9936101,-8.022090911865234,2436.8575229644775,0:40:36.857523
1704000,1749956066.5037363,-7.999476909637451,2454.367649078369,0:40:54.367649
1716000,1749956083.824803,-7.980990886688232,2471.6887159347534,0:41:11.688716
1728000,1749956101.066232,-7.971686363220215,2488.9301447868347,0:41:28.930145
1740000,1749956118.6580799,-7.953704833984375,2506.5219926834106,0:41:46.521993
1752000,1749956137.4056232,-7.927829742431641,2525.2695360183716,0:42:05.269536
1764000,1749956154.6614573,-7.905858993530273,2542.525370121002,0:42:22.525370
1776000,1749956171.8003616,-7.888772964477539,2559.664274454117,0:42:39.664274
1788000,1749956188.9884152,-7.882829666137695,2576.8523280620575,0:42:56.852328
1800000,1749956206.5858672,-7.867290496826172,2594.449779987335,0:43:14.449780
1812000,1749956224.5169375,-7.847526550292969,2612.380850315094,0:43:32.380850
1824000,1749956242.542294,-7.832106590270996,2630.406206846237,0:43:50.406207
1836000,1749956259.965996,-7.809329986572266,2647.829908847809,0:44:07.829909
1848000,1749956277.4270933,-7.794894695281982,2665.291006088257,0:44:25.291006
1860000,1749956294.722065,-7.783962726593018,2682.58597779274,0:44:42.585978
1872000,1749956312.7447274,-7.771826267242432,2700.608640193939,0:45:00.608640
1884000,1749956331.6791506,-7.760107040405273,2719.543063402176,0:45:19.543063
1896000,1749956349.1773982,-7.752403259277344,2737.0413110256195,0:45:37.041311
1908000,1749956366.2067463,-7.742983341217041,2754.070659160614,0:45:54.070659
1920000,1749956383.157242,-7.728464126586914,2771.0211548805237,0:46:11.021155
1932000,1749956399.9623973,-7.709261417388916,2787.826310157776,0:46:27.826310
1944000,1749956417.7059128,-7.6866302490234375,2805.5698256492615,0:46:45.569826
1956000,1749956435.6009061,-7.668005466461182,2823.464818954468,0:47:03.464819
1968000,1749956453.0394108,-7.654206275939941,2840.90332365036,0:47:20.903324
1980000,1749956469.9606867,-7.6425557136535645,2857.824599504471,0:47:37.824600
1992000,1749956486.9962654,-7.6322760581970215,2874.860178232193,0:47:54.860178
2004000,1749956503.8321788,-7.615564346313477,2891.6960916519165,0:48:11.696092
2016000,1749956520.6478093,-7.596835613250732,2908.51172208786,0:48:28.511722
2028000,1749956538.1011178,-7.58572244644165,2925.965030670166,0:48:45.965031
2040000,1749956555.4428916,-7.571369171142578,2943.306804418564,0:49:03.306804
2052000,1749956572.0926785,-7.553719997406006,2959.9565913677216,0:49:19.956591
2064000,1749956589.076935,-7.5217132568359375,2976.9408478736877,0:49:36.940848
2076000,1749956605.664915,-7.513361930847168,2993.528827905655,0:49:53.528828
2088000,1749956622.1035244,-7.509558200836182,3009.9674372673035,0:50:09.967437
2100000,1749956638.6224644,-7.496055603027344,3026.4863772392273,0:50:26.486377
2112000,1749956656.4272745,-7.478261947631836,3044.291187286377,0:50:44.291187
2124000,1749956673.9081078,-7.461417198181152,3061.7720205783844,0:51:01.772021
2136000,1749956690.9331229,-7.4507246017456055,3078.7970356941223,0:51:18.797036
2148000,1749956707.9278119,-7.44343900680542,3095.7917246818542,0:51:35.791725
2160000,1749956724.7346435,-7.4326276779174805,3112.598556280136,0:51:52.598556
2172000,1749956741.3277109,-7.416709899902344,3129.191623687744,0:52:09.191624
2184000,1749956758.1389182,-7.406071186065674,3146.0028309822083,0:52:26.002831
2196000,1749956776.9940536,-7.39743185043335,3164.8579664230347,0:52:44.857966
2208000,1749956794.281552,-7.384140491485596,3182.1454648971558,0:53:02.145465
2220000,1749956810.9925454,-7.371053218841553,3198.8564581871033,0:53:18.856458
2232000,1749956827.9224596,-7.364467620849609,3215.786372423172,0:53:35.786372
2244000,1749956845.020674,-7.355679988861084,3232.8845868110657,0:53:52.884587
2256000,1749956862.8002381,-7.343557357788086,3250.664150953293,0:54:10.664151
2268000,1749956880.671863,-7.328818321228027,3268.535775899887,0:54:28.535776
2280000,1749956897.9431741,-7.3142852783203125,3285.80708694458,0:54:45.807087
2292000,1749956915.223495,-7.301251411437988,3303.0874078273773,0:55:03.087408
2304000,1749956932.2151148,-7.2887959480285645,3320.0790276527405,0:55:20.079028
2316000,1749956949.1204886,-7.2862443923950195,3336.9844014644623,0:55:36.984401
2328000,1749956966.479746,-7.283060550689697,3354.343658924103,0:55:54.343659
2340000,1749956984.3764994,-7.274582386016846,3372.24041223526,0:56:12.240412
2352000,1749957001.1739473,-7.2625508308410645,3389.0378601551056,0:56:29.037860
2364000,1749957017.793022,-7.250859260559082,3405.656934738159,0:56:45.656935
2376000,1749957034.4571748,-7.248549938201904,3422.3210875988007,0:57:02.321088
2388000,1749957050.8201108,-7.2486491203308105,3438.684023618698,0:57:18.684024
2400000,1749957067.8397398,-7.249642372131348,3455.7036526203156,0:57:35.703653
2412000,1749957085.2056606,-7.248433589935303,3473.069573402405,0:57:53.069573
2424000,1749957102.808554,-7.249257564544678,3490.6724667549133,0:58:10.672467
2436000,1749957120.1933022,-7.2447099685668945,3508.057214975357,0:58:28.057215
2448000,1749957137.4235668,-7.2321624755859375,3525.2874796390533,0:58:45.287480
2460000,1749957154.667347,-7.222873687744141,3542.5312597751617,0:59:02.531260
2472000,1749957171.6128078,-7.217350482940674,3559.476720571518,0:59:19.476721
