step,wall_time,train_learning_rate,relative_seconds,relative_time
1596000,1749955906.7065566,9.999999747378752e-05,2294.5704226493835,0:38:14.570423
1608000,1749955924.0263066,9.999999747378752e-05,2311.8901727199554,0:38:31.890173
1620000,1749955942.3010097,9.999999747378752e-05,2330.1648757457733,0:38:50.164876
1632000,1749955960.3132071,9.999999747378752e-05,2348.17707324028,0:39:08.177073
1644000,1749955977.7266164,9.999999747378752e-05,2365.5904824733734,0:39:25.590482
1656000,1749955995.0111685,9.999999747378752e-05,2382.875034570694,0:39:42.875035
1668000,1749956012.2963448,9.999999747378752e-05,2400.1602108478546,0:40:00.160211
1680000,1749956030.1914315,9.999999747378752e-05,2418.055297613144,0:40:18.055298
1692000,1749956048.9936361,9.999999747378752e-05,2436.857502222061,0:40:36.857502
1704000,1749956066.5037642,9.999999747378752e-05,2454.3676302433014,0:40:54.367630
1716000,1749956083.824845,9.999999747378752e-05,2471.688711166382,0:41:11.688711
1728000,1749956101.066276,9.999999747378752e-05,2488.9301421642303,0:41:28.930142
1740000,1749956118.6581316,9.999999747378752e-05,2506.521997690201,0:41:46.521998
1752000,1749956137.405668,9.999999747378752e-05,2525.269534111023,0:42:05.269534
1764000,1749956154.6615028,9.999999747378752e-05,2542.5253689289093,0:42:22.525369
1776000,1749956171.8004034,9.999999747378752e-05,2559.6642694473267,0:42:39.664269
1788000,1749956188.988464,9.999999747378752e-05,2576.8523302078247,0:42:56.852330
1800000,1749956206.5858946,9.999999747378752e-05,2594.4497606754303,0:43:14.449761
1812000,1749956224.5170062,9.999999747378752e-05,2612.3808722496033,0:43:32.380872
1824000,1749956242.5423388,9.999999747378752e-05,2630.4062049388885,0:43:50.406205
1836000,1749956259.9662175,9.999999747378752e-05,2647.8300836086273,0:44:07.830084
1848000,1749956277.4271357,9.999999747378752e-05,2665.2910017967224,0:44:25.291002
1860000,1749956294.722098,9.999999747378752e-05,2682.585964202881,0:44:42.585964
1872000,1749956312.7447705,9.999999747378752e-05,2700.6086366176605,0:45:00.608637
1884000,1749956331.679178,9.999999747378752e-05,2719.543044090271,0:45:19.543044
1896000,1749956349.1774251,9.999999747378752e-05,2737.0412912368774,0:45:37.041291
1908000,1749956366.206778,9.999999747378752e-05,2754.0706441402435,0:45:54.070644
1920000,1749956383.157269,9.999999747378752e-05,2771.0211350917816,0:46:11.021135
1932000,1749956399.962425,9.999999747378752e-05,2787.8262910842896,0:46:27.826291
1944000,1749956417.7059555,9.999999747378752e-05,2805.5698215961456,0:46:45.569822
1956000,1749956435.600952,9.999999747378752e-05,2823.4648180007935,0:47:03.464818
1968000,1749956453.0394516,9.999999747378752e-05,2840.9033176898956,0:47:20.903318
1980000,1749956469.9607155,9.999999747378752e-05,2857.8245816230774,0:47:37.824582
1992000,1749956486.996292,9.999999747378752e-05,2874.8601582050323,0:47:54.860158
2004000,1749956503.8322055,9.999999747378752e-05,2891.696071624756,0:48:11.696072
2016000,1749956520.647853,9.999999747378752e-05,2908.5117189884186,0:48:28.511719
2028000,1749956538.1011581,9.999999747378752e-05,2925.9650242328644,0:48:45.965024
2040000,1749956555.442918,9.999999747378752e-05,2943.3067841529846,0:49:03.306784
2052000,1749956572.092724,9.999999747378752e-05,2959.9565901756287,0:49:19.956590
2064000,1749956589.0769653,9.999999747378752e-05,2976.940831422806,0:49:36.940831
2076000,1749956605.6649582,9.999999747378752e-05,2993.528824329376,0:49:53.528824
2088000,1749956622.1035557,9.999999747378752e-05,3009.967421770096,0:50:09.967422
2100000,1749956638.622513,9.999999747378752e-05,3026.486379146576,0:50:26.486379
2112000,1749956656.4273143,9.999999747378752e-05,3044.291180372238,0:50:44.291180
2124000,1749956673.908134,9.999999747378752e-05,3061.7720000743866,0:51:01.772000
2136000,1749956690.9331665,9.999999747378752e-05,3078.797032594681,0:51:18.797033
2148000,1749956707.9278378,9.999999747378752e-05,3095.791703939438,0:51:35.791704
2160000,1749956724.7346692,9.999999747378752e-05,3112.598535299301,0:51:52.598535
2172000,1749956741.327753,9.999999747378752e-05,3129.191619157791,0:52:09.191619
2184000,1749956758.1389608,9.999999747378752e-05,3146.0028269290924,0:52:26.002827
2196000,1749956776.9941113,9.999999747378752e-05,3164.8579773902893,0:52:44.857977
2208000,1749956794.2815793,9.999999747378752e-05,3182.1454453468323,0:53:02.145445
2220000,1749956810.9925709,9.999999747378752e-05,3198.8564369678497,0:53:18.856437
2232000,1749956827.9224868,9.999999747378752e-05,3215.7863528728485,0:53:35.786353
2244000,1749956845.020701,9.999999747378752e-05,3232.8845670223236,0:53:52.884567
2256000,1749956862.800304,9.999999747378752e-05,3250.664170026779,0:54:10.664170
2268000,1749956880.6719038,9.999999747378752e-05,3268.5357699394226,0:54:28.535770
2280000,1749956897.9432032,9.999999747378752e-05,3285.807069301605,0:54:45.807069
2292000,1749956915.2235217,9.999999747378752e-05,3303.0873878002167,0:55:03.087388
2304000,1749956932.2151415,9.999999747378752e-05,3320.07900762558,0:55:20.079008
2316000,1749956949.1205373,9.999999747378752e-05,3336.984403371811,0:55:36.984403
2328000,1749956966.4797983,9.999999747378752e-05,3354.34366440773,0:55:54.343664
2340000,1749956984.3765402,9.999999747378752e-05,3372.2404062747955,0:56:12.240406
2352000,1749957001.1740155,9.999999747378752e-05,3389.0378816127777,0:56:29.037882
2364000,1749957017.7931628,9.999999747378752e-05,3405.657028913498,0:56:45.657029
2376000,1749957034.457206,9.999999747378752e-05,3422.321072101593,0:57:02.321072
2388000,1749957050.8201528,9.999999747378752e-05,3438.6840188503265,0:57:18.684019
2400000,1749957067.8399158,9.999999747378752e-05,3455.7037818431854,0:57:35.703782
2412000,1749957085.2057033,9.999999747378752e-05,3473.069569349289,0:57:53.069569
2424000,1749957102.808599,9.999999747378752e-05,3490.6724650859833,0:58:10.672465
2436000,1749957120.1933484,9.999999747378752e-05,3508.05721449852,0:58:28.057214
2448000,1749957137.4235928,9.999999747378752e-05,3525.287458896637,0:58:45.287459
2460000,1749957154.6673734,9.999999747378752e-05,3542.5312395095825,0:59:02.531240
2472000,1749957171.612857,9.999999747378752e-05,3559.4767231941223,0:59:19.476723
