step,wall_time,ep_rew_mean,relative_seconds,relative_time
2172000,1749657808.6188824,-2.8902316093444824,2118.251601457596,0:35:18.251601
2184000,1749657820.4161727,-1.5812041759490967,2130.0488917827606,0:35:30.048892
2196000,1749657832.2635937,-2.0649611949920654,2141.896312713623,0:35:41.896313
2208000,1749657843.8952498,-0.625346839427948,2153.5279688835144,0:35:53.527969
2220000,1749657855.3713057,-1.3530744314193726,2165.004024744034,0:36:05.004025
2232000,1749657867.2568743,-1.190372109413147,2176.8895933628082,0:36:16.889593
2244000,1749657879.1300836,-1.9033055305480957,2188.7628026008606,0:36:28.762803
2256000,1749657891.0303943,-1.0591681003570557,2200.6631133556366,0:36:40.663113
2268000,1749657902.8066385,-1.2458356618881226,2212.43935751915,0:36:52.439358
2280000,1749657914.4990873,-0.7166062593460083,2224.131806373596,0:37:04.131806
2292000,1749657926.0202858,-2.700227737426758,2235.65300488472,0:37:15.653005
2304000,1749657937.218744,-1.3485565185546875,2246.8514630794525,0:37:26.851463
2316000,1749657949.0528204,-1.1826651096343994,2258.685539484024,0:37:38.685539
2328000,1749657960.8416326,-1.5566633939743042,2270.474351644516,0:37:50.474352
2340000,1749657972.5546086,-1.7250449657440186,2282.1873276233673,0:38:02.187328
2352000,1749657984.3454432,-0.655064046382904,2293.9781622886658,0:38:13.978162
2364000,1749657996.015583,-1.51658034324646,2305.648302078247,0:38:25.648302
2376000,1749658007.3534095,-0.5260051488876343,2316.9861285686493,0:38:36.986129
2388000,1749658018.6533573,-0.7559648752212524,2328.2860763072968,0:38:48.286076
2400000,1749658030.513719,-0.8148960471153259,2340.1464381217957,0:39:00.146438
2412000,1749658042.2175627,-1.5520672798156738,2351.850281715393,0:39:11.850282
2424000,1749658053.943191,-0.45582908391952515,2363.5759100914,0:39:23.575910
2436000,1749658065.5897465,-1.0013726949691772,2375.2224655151367,0:39:35.222466
2448000,1749658077.317256,-0.521874725818634,2386.949975013733,0:39:46.949975
2460000,1749658088.6439815,-1.2024755477905273,2398.2767004966736,0:39:58.276700
2472000,1749658100.1459646,-0.8627513647079468,2409.7786836624146,0:40:09.778684
2484000,1749658111.9357495,-1.0122560262680054,2421.5684685707092,0:40:21.568469
2496000,1749658123.7416875,-1.2765741348266602,2433.3744065761566,0:40:33.374407
2508000,1749658135.5438323,-0.9443626999855042,2445.1765513420105,0:40:45.176551
2520000,1749658147.248874,-0.636594295501709,2456.881592988968,0:40:56.881593
2532000,1749658158.9757116,-0.5718692541122437,2468.608430624008,0:41:08.608431
2544000,1749658170.251831,-1.220981240272522,2479.8845500946045,0:41:19.884550
2556000,1749658181.6288154,-1.0406553745269775,2491.2615344524384,0:41:31.261534
2568000,1749658193.4367714,-0.7216030955314636,2503.0694904327393,0:41:43.069490
2580000,1749658205.1824026,-1.1592007875442505,2514.815121650696,0:41:54.815122
2592000,1749658217.050578,-0.9892193675041199,2526.6832971572876,0:42:06.683297
2604000,1749658228.7906053,-0.753395140171051,2538.4233243465424,0:42:18.423324
2616000,1749658240.5014122,-1.270478367805481,2550.134131193161,0:42:30.134131
2628000,1749658251.8427167,-0.9175770282745361,2561.475435733795,0:42:41.475436
2640000,1749658263.1951292,-0.6209930777549744,2572.8278481960297,0:42:52.827848
2652000,1749658275.0508595,-1.1458275318145752,2584.683578491211,0:43:04.683578
2664000,1749658287.2514133,-1.5294675827026367,2596.884132385254,0:43:16.884132
2676000,1749658299.0092857,-1.5234830379486084,2608.6420047283173,0:43:28.642005
2688000,1749658310.8114362,-1.1837677955627441,2620.444155216217,0:43:40.444155
2700000,1749658322.6053805,-0.6906578540802002,2632.2380995750427,0:43:52.238100
2712000,1749658334.0829077,-2.276212692260742,2643.7156267166138,0:44:03.715627
2724000,1749658345.4348984,-1.0765705108642578,2655.067617416382,0:44:15.067617
2736000,1749658357.0881178,-1.3265392780303955,2666.720836877823,0:44:26.720837
2748000,1749658368.8269293,-1.3586539030075073,2678.459648370743,0:44:38.459648
2760000,1749658380.501758,-1.22944974899292,2690.1344771385193,0:44:50.134477
2772000,1749658392.1447952,-1.2810730934143066,2701.777514219284,0:45:01.777514
2784000,1749658403.877044,-0.6850458979606628,2713.5097630023956,0:45:13.509763
2796000,1749658415.2572446,-1.088856816291809,2724.8899636268616,0:45:24.889964
