step,wall_time,train_approx_kl,relative_seconds,relative_time
2568000,1749658193.3242269,0.00602685147896409,2490.7187144756317,0:41:30.718714
2580000,1749658205.066119,0.0066292257979512215,2502.460606575012,0:41:42.460607
2592000,1749658216.9351504,0.005060159135609865,2514.329638004303,0:41:54.329638
2604000,1749658228.6950662,0.005641111172735691,2526.089553833008,0:42:06.089554
2616000,1749658240.4035907,0.005719650536775589,2537.7980782985687,0:42:17.798078
2628000,1749658251.623458,0.005042010918259621,2549.0179455280304,0:42:29.017946
2640000,1749658263.0739343,0.006401157937943935,2560.468421936035,0:42:40.468422
2652000,1749658274.9368865,0.006431647576391697,2572.331374168396,0:42:52.331374
2664000,1749658287.1365912,0.005789439659565687,2584.53107881546,0:43:04.531079
2676000,1749658298.88412,0.006542266812175512,2596.278607606888,0:43:16.278608
2688000,1749658310.6943285,0.007870692759752274,2608.088816165924,0:43:28.088816
2700000,1749658322.5057166,0.005232672207057476,2619.900204181671,0:43:39.900204
2712000,1749658333.897578,0.0063978536054492,2631.2920656204224,0:43:51.292066
2724000,1749658345.254209,0.006113757379353046,2642.6486966609955,0:44:02.648697
2736000,1749658356.9928339,0.0056041209027171135,2654.387321472168,0:44:14.387321
2748000,1749658368.7287579,0.005392109975218773,2666.1232454776764,0:44:26.123245
2760000,1749658380.4043977,0.004352242685854435,2677.798885345459,0:44:37.798885
2772000,1749658392.0496464,0.004932963754981756,2689.4441339969635,0:44:49.444134
2784000,1749658403.7795703,0.005004663951694965,2701.1740579605103,0:45:01.174058
2796000,1749658415.047234,0.006316696293652058,2712.44172167778,0:45:12.441722
2808000,1749658426.4095616,0.004490564111620188,2723.8040492534637,0:45:23.804049
2820000,1749658438.2298605,0.004307425580918789,2735.6243481636047,0:45:35.624348
2832000,1749658449.9140265,0.0067630065605044365,2747.3085141181946,0:45:47.308514
2844000,1749658461.7002892,0.0054761613719165325,2759.09477686882,0:45:59.094777
2856000,1749658473.4575841,0.006535568740218878,2770.852071762085,0:46:10.852072
2868000,1749658485.2134163,0.005437603686004877,2782.607903957367,0:46:22.607904
2880000,1749658496.3971288,0.006858339067548513,2793.7916164398193,0:46:33.791616
2892000,1749658507.7960513,0.0061383056454360485,2805.1905388832092,0:46:45.190539
2904000,1749658519.58489,0.005913473665714264,2816.9793775081635,0:46:56.979378
2916000,1749658531.339422,0.006418085191398859,2828.7339096069336,0:47:08.733910
2928000,1749658543.0535457,0.004557873588055372,2840.4480333328247,0:47:20.448033
