step,wall_time,ep_len_mean,relative_seconds,relative_time
1392000,1749617175.2132096,24.0,1782.0840437412262,0:29:42.084044
1404000,1749617190.6525128,24.0,1797.52334690094,0:29:57.523347
1416000,1749617206.6456592,24.0,1813.516493320465,0:30:13.516493
1428000,1749617223.171338,24.0,1830.0421721935272,0:30:30.042172
1440000,1749617239.537959,24.0,1846.4087932109833,0:30:46.408793
1452000,1749617255.334567,24.0,1862.2054011821747,0:31:02.205401
1464000,1749617271.1424081,24.0,1878.0132422447205,0:31:18.013242
1476000,1749617286.8591716,24.0,1893.7300057411194,0:31:33.730006
1488000,1749617302.5728111,24.0,1909.4436452388763,0:31:49.443645
1500000,1749617318.4106324,24.0,1925.2814664840698,0:32:05.281466
1512000,1749617334.5378704,24.0,1941.4087045192719,0:32:21.408705
1524000,1749617350.917887,24.0,1957.7887210845947,0:32:37.788721
1536000,1749617365.8515031,24.0,1972.7223372459412,0:32:52.722337
1548000,1749617381.4795518,24.0,1988.3503859043121,0:33:08.350386
1560000,1749617396.7638865,24.0,2003.6347205638885,0:33:23.634721
1572000,1749617412.469421,24.0,2019.340255022049,0:33:39.340255
1584000,1749617427.8521345,24.0,2034.7229685783386,0:33:54.722969
1596000,1749617443.5614066,24.0,2050.4322407245636,0:34:10.432241
1608000,1749617459.783823,24.0,2066.654657125473,0:34:26.654657
1620000,1749617476.0431073,24.0,2082.913941383362,0:34:42.913941
1632000,1749617491.7563884,24.0,2098.6272225379944,0:34:58.627223
1644000,1749617507.2984116,24.0,2114.1692457199097,0:35:14.169246
1656000,1749617522.6141026,24.0,2129.4849367141724,0:35:29.484937
1668000,1749617538.107941,24.0,2144.978775024414,0:35:44.978775
1680000,1749617553.6350815,24.0,2160.5059156417847,0:36:00.505916
1692000,1749617569.1182501,24.0,2175.9890842437744,0:36:15.989084
1704000,1749617585.1865106,24.0,2192.057344675064,0:36:32.057345
1716000,1749617600.7972128,24.0,2207.668046951294,0:36:47.668047
1728000,1749617615.3508646,24.0,2222.2216987609863,0:37:02.221699
1740000,1749617630.4149835,24.0,2237.2858176231384,0:37:17.285818
1752000,1749617645.0033789,24.0,2251.8742129802704,0:37:31.874213
1764000,1749617660.5530753,24.0,2267.4239094257355,0:37:47.423909
1776000,1749617675.9074526,24.0,2282.7782866954803,0:38:02.778287
1788000,1749617691.3492544,24.0,2298.220088481903,0:38:18.220088
1800000,1749617706.8311503,24.0,2313.7019844055176,0:38:33.701984
1812000,1749617722.6952977,24.0,2329.5661318302155,0:38:49.566132
1824000,1749617738.70878,24.0,2345.579614162445,0:39:05.579614
1836000,1749617754.5495234,24.0,2361.420357465744,0:39:21.420357
1848000,1749617769.8661718,24.0,2376.7370059490204,0:39:36.737006
1860000,1749617785.259291,24.0,2392.1301250457764,0:39:52.130125
1872000,1749617800.4438632,24.0,2407.314697265625,0:40:07.314697
1884000,1749617816.1095095,24.0,2422.980343580246,0:40:22.980344
1896000,1749617831.3717666,24.0,2438.2426006793976,0:40:38.242601
1908000,1749617847.08947,24.0,2453.9603040218353,0:40:53.960304
1920000,1749617863.4801168,24.0,2470.3509509563446,0:41:10.350951
1932000,1749617879.4884064,24.0,2486.3592405319214,0:41:26.359241
1944000,1749617894.9880538,24.0,2501.858887910843,0:41:41.858888
1956000,1749617910.383557,24.0,2517.25439119339,0:41:57.254391
1968000,1749617926.5023193,24.0,2533.373153448105,0:42:13.373153
1980000,1749617942.6315293,24.0,2549.5023634433746,0:42:29.502363
1992000,1749617958.86141,24.0,2565.73224401474,0:42:45.732244
2004000,1749617975.3305366,24.0,2582.201370716095,0:43:02.201371
2016000,1749617991.4242039,24.0,2598.295037984848,0:43:18.295038
2028000,1749618006.9471374,24.0,2613.817971467972,0:43:33.817971
2040000,1749618022.7011373,24.0,2629.5719714164734,0:43:49.571971
2052000,1749618038.2800577,24.0,2645.1508917808533,0:44:05.150892
2064000,1749618054.1811948,24.0,2661.0520288944244,0:44:21.052029
2076000,1749618070.7183414,24.0,2677.589175462723,0:44:37.589175
2088000,1749618088.7353697,24.0,2695.6062037944794,0:44:55.606204
2100000,1749618105.0513406,24.0,2711.922174692154,0:45:11.922175
2112000,1749618120.7283504,24.0,2727.599184513092,0:45:27.599185
2124000,1749618136.784434,24.0,2743.6552681922913,0:45:43.655268
2136000,1749618152.7408576,24.0,2759.611691713333,0:45:59.611692
2148000,1749618169.040018,24.0,2775.9108521938324,0:46:15.910852
2160000,1749618185.6478653,24.0,2792.5186994075775,0:46:32.518699
2172000,1749618202.3355162,24.0,2809.206350326538,0:46:49.206350
2184000,1749618218.349961,24.0,2825.2207951545715,0:47:05.220795
2196000,1749618234.43735,24.0,2841.308184146881,0:47:21.308184
2208000,1749618250.5053682,24.0,2857.3762023448944,0:47:37.376202
2220000,1749618267.1308992,24.0,2874.00173330307,0:47:54.001733
2232000,1749618283.8720467,24.0,2890.742880821228,0:48:10.742881
2244000,1749618299.9800947,24.0,2906.8509287834167,0:48:26.850929
2256000,1749618316.002399,24.0,2922.8732330799103,0:48:42.873233
2268000,1749618331.8498223,24.0,2938.7206563949585,0:48:58.720656
2280000,1749618347.930861,24.0,2954.8016951084137,0:49:14.801695
2292000,1749618363.8623407,24.0,2970.733174800873,0:49:30.733175
2304000,1749618380.4033175,24.0,2987.2741515636444,0:49:47.274152
2316000,1749618396.847252,24.0,3003.718086004257,0:50:03.718086
2328000,1749618412.5502124,24.0,3019.4210464954376,0:50:19.421046
2340000,1749618428.3640146,24.0,3035.2348487377167,0:50:35.234849
2352000,1749618444.142187,24.0,3051.0130212306976,0:50:51.013021
2364000,1749618459.6960201,24.0,3066.56685423851,0:51:06.566854
2376000,1749618475.5365233,24.0,3082.4073574543,0:51:22.407357
2388000,1749618491.7613494,24.0,3098.6321835517883,0:51:38.632184
2400000,1749618507.8744125,24.0,3114.7452466487885,0:51:54.745247
