step,wall_time,train_loss,relative_seconds,relative_time
756000,1749659734.4796345,403.9704284667969,714.6753883361816,0:11:54.675388
768000,1749659746.248361,421.1603088378906,726.4441149234772,0:12:06.444115
780000,1749659757.3430822,864.9700927734375,737.5388360023499,0:12:17.538836
792000,1749659768.8504045,409.72747802734375,749.0461583137512,0:12:29.046158
804000,1749659780.6301394,487.56744384765625,760.825893163681,0:12:40.825893
816000,1749659792.310092,294.8735656738281,772.505845785141,0:12:52.505846
828000,1749659804.0466924,358.5626525878906,784.2424461841583,0:13:04.242446
840000,1749659815.751328,397.1761779785156,795.9470818042755,0:13:15.947082
852000,1749659827.40664,511.0796813964844,807.6023938655853,0:13:27.602394
864000,1749659838.3723402,356.3609619140625,818.5680940151215,0:13:38.568094
876000,1749659850.022709,434.7411193847656,830.2184627056122,0:13:50.218463
888000,1749659861.717768,376.09661865234375,841.9135217666626,0:14:01.913522
900000,1749659873.4082754,238.75076293945312,853.6040291786194,0:14:13.604029
912000,1749659885.1207693,350.6752014160156,865.3165230751038,0:14:25.316523
924000,1749659896.829225,232.46995544433594,877.0249788761139,0:14:37.024979
936000,1749659908.3443935,249.8520965576172,888.5401473045349,0:14:48.540147
948000,1749659919.4270527,305.1379089355469,899.6228065490723,0:14:59.622807
960000,1749659931.2225888,192.64341735839844,911.418342590332,0:15:11.418343
972000,1749659942.9586327,403.9172058105469,923.1543865203857,0:15:23.154387
984000,1749659954.6941981,248.25804138183594,934.8899519443512,0:15:34.889952
996000,1749659966.3742435,248.81385803222656,946.5699973106384,0:15:46.569997
1008000,1749659978.0598993,249.73345947265625,958.2556531429291,0:15:58.255653
1020000,1749659989.529489,237.4720001220703,969.7252428531647,0:16:09.725243
1032000,1749660000.7110777,239.90350341796875,980.9068315029144,0:16:20.906832
1044000,1749660012.4388878,199.4846649169922,992.6346416473389,0:16:32.634642
1056000,1749660024.1827786,181.7509002685547,1004.378532409668,0:16:44.378532
1068000,1749660035.9402711,189.79052734375,1016.1360249519348,0:16:56.136025
1080000,1749660047.6339862,212.55657958984375,1027.8297400474548,0:17:07.829740
1092000,1749660059.3287644,151.65719604492188,1039.524518251419,0:17:19.524518
1104000,1749660070.6872518,205.96607971191406,1050.883005619049,0:17:30.883006
1116000,1749660081.9129324,208.49449157714844,1062.108686208725,0:17:42.108686
1128000,1749660093.7741635,220.1597137451172,1073.9699172973633,0:17:53.969917
1140000,1749660105.527208,128.41627502441406,1085.7229619026184,0:18:05.722962
1152000,1749660117.24663,138.31146240234375,1097.4423837661743,0:18:17.442384
1164000,1749660128.972165,76.57539367675781,1109.167918920517,0:18:29.167919
1176000,1749660140.638668,64.07960510253906,1120.8344218730927,0:18:40.834422
1188000,1749660152.024746,48.89104080200195,1132.220499753952,0:18:52.220500
1200000,1749660163.2766633,89.86597442626953,1143.4724171161652,0:19:03.472417
1212000,1749660175.1079662,15.414010047912598,1155.303719997406,0:19:15.303720
1224000,1749660186.947737,13.154804229736328,1167.1434907913208,0:19:27.143491
1236000,1749660198.7387779,6.492069244384766,1178.9345316886902,0:19:38.934532
1248000,1749660210.5251694,3.02266263961792,1190.7209231853485,0:19:50.720923
1260000,1749660222.4408436,4.4872822761535645,1202.6365973949432,0:20:02.636597
1272000,1749660234.0398746,2.1858696937561035,1214.2356283664703,0:20:14.235628
1284000,1749660245.4488702,2.110888719558716,1225.6446239948273,0:20:25.644624
1296000,1749660257.128469,0.7788752913475037,1237.3242228031158,0:20:37.324223
1308000,1749660268.9227304,1.5076936483383179,1249.1184842586517,0:20:49.118484
1320000,1749660280.6941156,2.931953191757202,1260.8898694515228,0:21:00.889869
1332000,1749660292.4897177,0.9284279942512512,1272.685471534729,0:21:12.685472
1344000,1749660304.2781365,0.8775303959846497,1284.4738903045654,0:21:24.473890
1356000,1749660315.949393,1.3931634426116943,1296.1451468467712,0:21:36.145147
1368000,1749660326.9941287,0.8361964225769043,1307.189882516861,0:21:47.189883
1380000,1749660338.673588,0.8522743582725525,1318.8693418502808,0:21:58.869342
1392000,1749660350.479358,0.1689821481704712,1330.6751117706299,0:22:10.675112
1404000,1749660362.2060695,0.6413169503211975,1342.4018232822418,0:22:22.401823
1416000,1749660373.9263668,1.9968186616897583,1354.1221206188202,0:22:34.122121
1428000,1749660385.6549227,0.35226091742515564,1365.85067653656,0:22:45.850677
1440000,1749660397.5005116,0.13903988897800446,1377.6962654590607,0:22:57.696265
1452000,1749660408.6237774,0.18908414244651794,1388.8195312023163,0:23:08.819531
1464000,1749660420.3025892,0.07454542070627213,1400.4983429908752,0:23:20.498343
1476000,1749660432.188904,0.2512708902359009,1412.3846578598022,0:23:32.384658
1488000,1749660444.0036879,0.5603824853897095,1424.1994416713715,0:23:44.199442
1500000,1749660455.8566446,0.17401301860809326,1436.052398443222,0:23:56.052398
1512000,1749660467.543824,0.04837679862976074,1447.7395777702332,0:24:07.739578
1524000,1749660479.2846951,0.19259780645370483,1459.480448961258,0:24:19.480449
1536000,1749660490.309771,0.2660156190395355,1470.5055248737335,0:24:30.505525
1548000,1749660501.863432,0.23508892953395844,1482.059185743332,0:24:42.059186
1560000,1749660513.691608,0.262378990650177,1493.8873617649078,0:24:53.887362
1572000,1749660525.4397268,0.04043269902467728,1505.6354806423187,0:25:05.635481
1584000,1749660537.1448143,0.10747196525335312,1517.3405680656433,0:25:17.340568
1596000,1749660548.953976,0.09376678615808487,1529.1497297286987,0:25:29.149730
1608000,1749660560.7958906,0.15305300056934357,1540.9916443824768,0:25:40.991644
1620000,1749660571.9523513,0.025255365297198296,1552.1481051445007,0:25:52.148105
1632000,1749660583.4563162,0.05956050008535385,1563.6520700454712,0:26:03.652070
1644000,1749660595.2826824,0.03612257167696953,1575.4784362316132,0:26:15.478436
1656000,1749660607.0543435,0.042931992560625076,1587.2500972747803,0:26:27.250097
1668000,1749660618.763171,0.2817566394805908,1598.9589247703552,0:26:38.958925
1680000,1749660630.3949301,0.16218574345111847,1610.5906839370728,0:26:50.590684
1692000,1749660642.1953073,0.12280243635177612,1622.3910610675812,0:27:02.391061
1704000,1749660653.4416974,0.02994532883167267,1633.637451171875,0:27:13.637451
1716000,1749660664.9496548,0.05293155461549759,1645.145408630371,0:27:25.145409
1728000,1749660676.8094213,0.011722667142748833,1657.005175113678,0:27:37.005175
1740000,1749660688.5997055,0.021507903933525085,1668.7954592704773,0:27:48.795459
1752000,1749660700.3517468,0.07629811763763428,1680.5475006103516,0:28:00.547501
1764000,1749660712.1128268,0.10497238487005234,1692.3085806369781,0:28:12.308581
1776000,1749660723.888151,0.022116607055068016,1704.0839047431946,0:28:24.083905
1788000,1749660735.0475712,0.0014318947214633226,1715.243324995041,0:28:35.243325
1800000,1749660746.5184479,0.002507451456040144,1726.7142016887665,0:28:46.714202
1812000,1749660758.3100667,0.011030416004359722,1738.5058205127716,0:28:58.505821
1824000,1749660770.0302823,0.007311411667615175,1750.2260360717773,0:29:10.226036
1836000,1749660781.8176272,0.02021159790456295,1762.0133810043335,0:29:22.013381
1848000,1749660793.5652866,0.0555003397166729,1773.7610404491425,0:29:33.761040
1860000,1749660805.3173115,-0.002532817656174302,1785.5130653381348,0:29:45.513065
1872000,1749660816.5354643,0.03667005896568298,1796.7312180995941,0:29:56.731218
1884000,1749660827.9842198,0.16231846809387207,1808.179973602295,0:30:08.179974
1896000,1749660839.7757263,0.0001238519325852394,1819.9714801311493,0:30:19.971480
1908000,1749660851.4730124,0.009226733818650246,1831.668766260147,0:30:31.668766
1920000,1749660863.264412,0.01010399404913187,1843.4601657390594,0:30:43.460166
1932000,1749660875.100205,0.06794366240501404,1855.2959587574005,0:30:55.295959
1944000,1749660886.933964,0.00286897923797369,1867.1297178268433,0:31:07.129718
1956000,1749660898.1981711,0.026382604613900185,1878.3939249515533,0:31:18.393925
1968000,1749660909.5357392,0.01064760610461235,1889.7314929962158,0:31:29.731493
1980000,1749660921.3966205,-0.0034473687410354614,1901.5923743247986,0:31:41.592374
1992000,1749660933.1642485,-0.00697619142010808,1913.3600022792816,0:31:53.360002
2004000,1749660944.8718488,-0.007645891513675451,1925.06760263443,0:32:05.067603
2016000,1749660956.6227272,0.010216386057436466,1936.8184809684753,0:32:16.818481
2028000,1749660968.389272,0.006324390880763531,1948.5850257873535,0:32:28.585026
2040000,1749660979.6335917,-0.010318120010197163,1959.8293454647064,0:32:39.829345
2052000,1749660991.0253592,-0.0012756669893860817,1971.2211129665375,0:32:51.221113
2064000,1749661002.8858945,0.029058974236249924,1983.081648349762,0:33:03.081648
2076000,1749661014.60902,-0.0003717865329235792,1994.8047738075256,0:33:14.804774
2088000,1749661026.357665,0.013877948746085167,2006.5534188747406,0:33:26.553419
2100000,1749661038.0474474,-0.00040539540350437164,2018.2432012557983,0:33:38.243201
2112000,1749661049.7976136,0.0036373459734022617,2029.993367433548,0:33:49.993367
2124000,1749661061.1673517,-0.009334202855825424,2041.3631055355072,0:34:01.363106
2136000,1749661072.5152504,0.011330869048833847,2052.711004257202,0:34:12.711004
2148000,1749661084.4277534,0.05476890131831169,2064.6235072612762,0:34:24.623507
2160000,1749661096.1547196,0.0645444467663765,2076.3504734039307,0:34:36.350473
2172000,1749661107.8446805,-0.008767523802816868,2088.040434360504,0:34:48.040434
2184000,1749661119.6134233,0.008310837671160698,2099.809177160263,0:34:59.809177
2196000,1749661131.3795643,0.04567120224237442,2111.5753180980682,0:35:11.575318
2208000,1749661142.68555,0.0014146009925752878,2122.8813037872314,0:35:22.881304
2220000,1749661154.0933356,-0.004343574866652489,2134.2890894412994,0:35:34.289089
2232000,1749661166.0074651,0.05442209541797638,2146.20321893692,0:35:46.203219
2244000,1749661177.897519,0.009842490777373314,2158.093272924423,0:35:58.093273
2256000,1749661189.7237926,0.004845006391406059,2169.919546365738,0:36:09.919546
2268000,1749661201.4675639,-0.0029104696586728096,2181.663317680359,0:36:21.663318
2280000,1749661213.2725983,0.015361666679382324,2193.4683520793915,0:36:33.468352
2292000,1749661224.6833582,-0.003845609724521637,2204.8791120052338,0:36:44.879112
2304000,1749661235.844378,0.008801717311143875,2216.0401318073273,0:36:56.040132
2316000,1749661247.686329,-0.012711644172668457,2227.8820827007294,0:37:07.882083
2328000,1749661259.4133844,0.20983237028121948,2239.609138250351,0:37:19.609138
2340000,1749661271.1288066,0.00010557100176811218,2251.324560403824,0:37:31.324560
2352000,1749661282.8024046,0.0065831383690238,2262.998158454895,0:37:42.998158
2364000,1749661294.4927645,-0.006535395514219999,2274.6885182857513,0:37:54.688518
2376000,1749661305.8428526,0.008878147229552269,2286.038606405258,0:38:06.038606
2388000,1749661317.0006766,0.0031121177598834038,2297.1964304447174,0:38:17.196430
2400000,1749661328.832841,-0.001022478798404336,2309.0285947322845,0:38:29.028595
2412000,1749661340.5136316,0.01800192892551422,2320.70938539505,0:38:40.709385
2424000,1749661352.2029262,-0.0075963265262544155,2332.398679971695,0:38:52.398680
2436000,1749661363.9230735,-0.002711148466914892,2344.118827342987,0:39:04.118827
2448000,1749661375.5995817,0.02692350745201111,2355.7953355312347,0:39:15.795336
2460000,1749661386.917151,-0.006313730962574482,2367.1129047870636,0:39:27.112905
2472000,1749661398.1664588,0.10233096778392792,2378.3622126579285,0:39:38.362213
2484000,1749661409.976623,-0.0054015424102544785,2390.172376871109,0:39:50.172377
2496000,1749661421.6785285,-0.0012817648239433765,2401.874282360077,0:40:01.874282
2508000,1749661433.401116,-0.001531727146357298,2413.5968697071075,0:40:13.596870
2520000,1749661445.1179595,0.03308379650115967,2425.313713312149,0:40:25.313713
2532000,1749661456.908551,-0.011874375864863396,2437.104304790497,0:40:37.104305
2544000,1749661468.3069909,-0.00029981756233610213,2448.5027446746826,0:40:48.502745
2556000,1749661479.6572587,-0.00776671152561903,2459.853012561798,0:40:59.853013
2568000,1749661491.5487473,-0.009020957164466381,2471.7445011138916,0:41:11.744501
2580000,1749661503.2577198,0.008392378687858582,2483.4534735679626,0:41:23.453474
2592000,1749661515.0166821,-0.0030097556300461292,2495.2124359607697,0:41:35.212436
2604000,1749661526.6880774,0.00033840304240584373,2506.8838312625885,0:41:46.883831
2616000,1749661538.3169947,-0.0027500963769853115,2518.512748479843,0:41:58.512748
2628000,1749661549.4740422,0.0022166110575199127,2529.6697959899902,0:42:09.669796
2640000,1749661560.8512561,0.015497139655053616,2541.0470099449158,0:42:21.047010
2652000,1749661572.7075915,-0.01071181520819664,2552.903345346451,0:42:32.903345
2664000,1749661584.3741472,-0.003796373028308153,2564.5699009895325,0:42:44.569901
2676000,1749661596.0896184,-0.0029347168747335672,2576.2853722572327,0:42:56.285372
2688000,1749661607.7801752,0.0012166207889094949,2587.9759290218353,0:43:07.975929
2700000,1749661619.38658,-0.0013365763006731868,2599.582333803177,0:43:19.582334
2712000,1749661630.3804598,-0.004203194286674261,2610.5762135982513,0:43:30.576214
2724000,1749661641.9685993,-0.008842897601425648,2622.164353132248,0:43:42.164353
2736000,1749661653.7596617,-0.0009862497681751847,2633.9554154872894,0:43:53.955415
2748000,1749661665.4733675,-0.0097217857837677,2645.6691212654114,0:44:05.669121
2760000,1749661677.1923614,-0.002420538803562522,2657.388115167618,0:44:17.388115
2772000,1749661688.8690548,0.04756464064121246,2669.0648086071014,0:44:29.064809
2784000,1749661700.543595,0.01618318073451519,2680.739348888397,0:44:40.739349
2796000,1749661711.5847652,0.0048376088961958885,2691.7805190086365,0:44:51.780519
2808000,1749661723.154976,0.007117587141692638,2703.350729703903,0:45:03.350730
2820000,1749661734.8366172,0.02384716272354126,2715.032371044159,0:45:15.032371
2832000,1749661746.5551608,-0.0037510220427066088,2726.7509145736694,0:45:26.750915
2844000,1749661758.2857554,0.003481152467429638,2738.481509208679,0:45:38.481509
2856000,1749661770.034652,0.04577609896659851,2750.230405807495,0:45:50.230406
2868000,1749661781.5489886,0.009366915561258793,2761.7447423934937,0:46:01.744742
2880000,1749661792.712452,0.08599656820297241,2772.9082057476044,0:46:12.908206
2892000,1749661804.4025934,0.012337571009993553,2784.5983471870422,0:46:24.598347
2904000,1749661816.1190522,0.016182012856006622,2796.314805984497,0:46:36.314806
2916000,1749661827.8245933,0.0051415059715509415,2808.0203471183777,0:46:48.020347
2928000,1749661839.506881,0.023038137704133987,2819.7026348114014,0:46:59.702635
2940000,1749661851.2273622,-0.006563792936503887,2831.423115968704,0:47:11.423116
2952000,1749661862.6003606,-0.0020872994791716337,2842.7961144447327,0:47:22.796114
2964000,1749661873.7183156,0.019648905843496323,2853.914069414139,0:47:33.914069
2976000,1749661885.540308,0.02144724875688553,2865.736061811447,0:47:45.736062
2988000,1749661897.2058122,0.006080073770135641,2877.401566028595,0:47:57.401566
3000000,1749661908.9346066,0.008228962309658527,2889.130360364914,0:48:09.130360
3012000,1749661920.5721974,0.015890419483184814,2900.7679512500763,0:48:20.767951
3024000,1749661932.2632396,-0.007974479347467422,2912.458993434906,0:48:32.458993
3036000,1749661943.615229,-0.0016195018542930484,2923.8109827041626,0:48:43.810983
3048000,1749661954.843007,-0.0036542920861393213,2935.0387609004974,0:48:55.038761
3060000,1749661966.6533709,-0.0077773225493729115,2946.8491246700287,0:49:06.849125
3072000,1749661978.3569038,0.031681232154369354,2958.5526576042175,0:49:18.552658
3084000,1749661990.007936,-0.006469215266406536,2970.203689813614,0:49:30.203690
3096000,1749662001.7163725,-0.004724426195025444,2981.912126302719,0:49:41.912126
3108000,1749662013.4313326,-0.0039934441447257996,2993.6270864009857,0:49:53.627086
3120000,1749662024.564304,0.0023978142999112606,3004.760057926178,0:50:04.760058
3132000,1749662035.9390497,-0.0074353767558932304,3016.134803533554,0:50:16.134804
3144000,1749662047.7272437,0.0660315603017807,3027.9229974746704,0:50:27.922997
3156000,1749662059.4137368,-0.006728645879775286,3039.609490633011,0:50:39.609491
3168000,1749662071.0286748,0.005154276732355356,3051.224428653717,0:50:51.224429
3180000,1749662082.6607964,0.0022324020974338055,3062.856550216675,0:51:02.856550
3192000,1749662094.2877405,0.009096948429942131,3074.483494281769,0:51:14.483494
3204000,1749662105.388866,0.062390293926000595,3085.5846197605133,0:51:25.584620
3216000,1749662116.9860094,0.01573270931839943,3097.1817631721497,0:51:37.181763
3228000,1749662128.6695764,-0.007476067170500755,3108.865330219269,0:51:48.865330
3240000,1749662140.3443146,0.012192688882350922,3120.5400683879852,0:52:00.540068
3252000,1749662152.0027552,-0.014172973111271858,3132.19850897789,0:52:12.198509
3264000,1749662163.6661785,-0.009412139654159546,3143.8619322776794,0:52:23.861932
3276000,1749662175.0841756,0.0007627700688317418,3155.2799293994904,0:52:35.279929
3288000,1749662186.1407993,0.02990003488957882,3166.3365530967712,0:52:46.336553
3300000,1749662197.9197724,-0.002605342073366046,3178.115526199341,0:52:58.115526
3312000,1749662209.5998504,0.008413654752075672,3189.7956042289734,0:53:09.795604
3324000,1749662221.2919369,-0.009391645900905132,3201.4876906871796,0:53:21.487691
3336000,1749662232.9289157,-0.0007575203781016171,3213.1246695518494,0:53:33.124670
3348000,1749662244.5989203,0.3028683066368103,3224.7946741580963,0:53:44.794674
3360000,1749662255.7748237,0.0050101750530302525,3235.970577478409,0:53:55.970577
