step,wall_time,ep_rew_mean,relative_seconds,relative_time
1512000,1749629854.1733644,-0.06977850198745728,1700.543042898178,0:28:20.543043
1524000,1749629867.3497021,-0.06401369720697403,1713.7193806171417,0:28:33.719381
1536000,1749629881.050493,-0.06987112760543823,1727.4201714992523,0:28:47.420171
1548000,1749629894.487875,-0.07623911648988724,1740.8575534820557,0:29:00.857553
1560000,1749629907.9695182,-0.1543009728193283,1754.3391966819763,0:29:14.339197
1572000,1749629921.5701282,-0.06960315257310867,1767.9398066997528,0:29:27.939807
1584000,1749629934.9959064,-0.06611177325248718,1781.3655848503113,0:29:41.365585
1596000,1749629948.254718,-0.06951043009757996,1794.6243965625763,0:29:54.624397
1608000,1749629961.4353106,-0.0735916867852211,1807.8049890995026,0:30:07.804989
1620000,1749629975.1172302,-0.06832510232925415,1821.48690867424,0:30:21.486909
1632000,1749629988.590915,-0.17779730260372162,1834.9605934619904,0:30:34.960593
1644000,1749630002.1860907,-0.06816767901182175,1848.5557692050934,0:30:48.555769
1656000,1749630015.7935276,-0.11110930889844894,1862.1632061004639,0:31:02.163206
1668000,1749630029.1958177,-0.07646854966878891,1875.5654962062836,0:31:15.565496
1680000,1749630042.7956905,-0.06751745194196701,1889.1653690338135,0:31:29.165369
1692000,1749630056.8495657,-0.06988897919654846,1903.2192442417145,0:31:43.219244
1704000,1749630070.5108464,-0.064357690513134,1916.8805248737335,0:31:56.880525
1716000,1749630084.0492337,-0.10722015053033829,1930.4189121723175,0:32:10.418912
1728000,1749630097.3366904,-0.08981058746576309,1943.7063689231873,0:32:23.706369
1740000,1749630110.7233603,-0.06290312111377716,1957.0930387973785,0:32:37.093039
1752000,1749630124.2333367,-0.06768638640642166,1970.6030151844025,0:32:50.603015
1764000,1749630137.5783665,-0.07076601684093475,1983.948045015335,0:33:03.948045
1776000,1749630151.0800974,-0.06687259674072266,1997.4497759342194,0:33:17.449776
1788000,1749630164.706371,-0.06276276707649231,2011.076049566269,0:33:31.076050
1800000,1749630177.9028065,-0.06616970896720886,2024.2724850177765,0:33:44.272485
1812000,1749630191.2501915,-0.062370769679546356,2037.6198699474335,0:33:57.619870
1824000,1749630204.716783,-0.06425736099481583,2051.086461544037,0:34:11.086462
1836000,1749630219.0727468,-0.0608002208173275,2065.442425251007,0:34:25.442425
1848000,1749630234.0561824,-0.1177191510796547,2080.4258608818054,0:34:40.425861
1860000,1749630247.88106,-0.06126052886247635,2094.2507383823395,0:34:54.250738
1872000,1749630261.3826172,-0.07241150736808777,2107.752295732498,0:35:07.752296
1884000,1749630274.9493299,-0.0606241412460804,2121.3190083503723,0:35:21.319008
1896000,1749630288.456458,-0.0948449969291687,2134.8261365890503,0:35:34.826137
1908000,1749630302.3390582,-0.06277001649141312,2148.7087366580963,0:35:48.708737
1920000,1749630315.853419,-0.061265770345926285,2162.22309756279,0:36:02.223098
1932000,1749630329.0111954,-0.07158099859952927,2175.3808739185333,0:36:15.380874
1944000,1749630342.8771317,-0.06295493990182877,2189.24681019783,0:36:29.246810
1956000,1749630356.3915207,-0.05886058136820793,2202.761199235916,0:36:42.761199
1968000,1749630369.8565447,-0.06273134052753448,2216.226223230362,0:36:56.226223
1980000,1749630383.0825777,-0.060095399618148804,2229.4522562026978,0:37:09.452256
1992000,1749630396.495873,-0.06207738816738129,2242.86555147171,0:37:22.865551
2004000,1749630409.8868148,-0.061390988528728485,2256.256493330002,0:37:36.256493
2016000,1749630423.482516,-0.058807939291000366,2269.852194547653,0:37:49.852195
2028000,1749630437.239896,-0.0607948899269104,2283.6095745563507,0:38:03.609575
2040000,1749630450.6025612,-0.059513889253139496,2296.9722397327423,0:38:16.972240
2052000,1749630464.143855,-0.06326454877853394,2310.513533592224,0:38:30.513534
2064000,1749630477.6748388,-0.07514932006597519,2324.0445172786713,0:38:44.044517
2076000,1749630491.092261,-0.06375622004270554,2337.461939573288,0:38:57.461940
2088000,1749630504.3208098,-0.05935811996459961,2350.6904883384705,0:39:10.690488
2100000,1749630517.6703155,-0.06067284941673279,2364.0399940013885,0:39:24.039994
2112000,1749630530.8073826,-0.06247605010867119,2377.1770610809326,0:39:37.177061
2124000,1749630544.3185518,-0.06040868163108826,2390.688230276108,0:39:50.688230
2136000,1749630557.7051315,-0.0603114515542984,2404.074810028076,0:40:04.074810
2148000,1749630571.1748095,-0.05875125899910927,2417.544487953186,0:40:17.544488
2160000,1749630584.5598278,-0.059738658368587494,2430.92950630188,0:40:30.929506
2172000,1749630597.8355854,-0.05855363979935646,2444.205263853073,0:40:44.205264
