step,wall_time,ep_len_mean,relative_seconds,relative_time
1512000,1749629854.1732981,24.0,1700.5430467128754,0:28:20.543047
1524000,1749629867.3496315,24.0,1713.7193801403046,0:28:33.719380
1536000,1749629881.050392,24.0,1727.420140504837,0:28:47.420141
1548000,1749629894.4878106,24.0,1740.8575592041016,0:29:00.857559
1560000,1749629907.9694476,24.0,1754.3391962051392,0:29:14.339196
1572000,1749629921.5700536,24.0,1767.9398021697998,0:29:27.939802
1584000,1749629934.9955938,24.0,1781.3653423786163,0:29:41.365342
1596000,1749629948.2546349,24.0,1794.6243834495544,0:29:54.624383
1608000,1749629961.4352417,24.0,1807.8049902915955,0:30:07.804990
1620000,1749629975.1171577,24.0,1821.4869062900543,0:30:21.486906
1632000,1749629988.5908449,24.0,1834.9605934619904,0:30:34.960593
1644000,1749630002.1859977,24.0,1848.5557463169098,0:30:48.555746
1656000,1749630015.7934504,24.0,1862.1631989479065,0:31:02.163199
1668000,1749630029.1957347,24.0,1875.5654833316803,0:31:15.565483
1680000,1749630042.7956135,24.0,1889.1653621196747,0:31:29.165362
1692000,1749630056.849479,24.0,1903.219227552414,0:31:43.219228
1704000,1749630070.5107465,24.0,1916.8804950714111,0:31:56.880495
1716000,1749630084.0491614,24.0,1930.4189100265503,0:32:10.418910
1728000,1749630097.3366113,24.0,1943.7063598632812,0:32:23.706360
1740000,1749630110.7232895,24.0,1957.0930380821228,0:32:37.093038
1752000,1749630124.2332435,24.0,1970.6029920578003,0:32:50.602992
1764000,1749630137.5782976,24.0,1983.948046207428,0:33:03.948046
1776000,1749630151.0800245,24.0,1997.4497730731964,0:33:17.449773
1788000,1749630164.7063072,24.0,2011.076055765152,0:33:31.076056
1800000,1749630177.9027326,24.0,2024.2724812030792,0:33:44.272481
1812000,1749630191.250117,24.0,2037.619865655899,0:33:57.619866
1824000,1749630204.7167165,24.0,2051.0864651203156,0:34:11.086465
1836000,1749630219.0725899,24.0,2065.4423384666443,0:34:25.442338
1848000,1749630234.0561142,24.0,2080.425862789154,0:34:40.425863
1860000,1749630247.880974,24.0,2094.2507226467133,0:34:54.250723
1872000,1749630261.382545,24.0,2107.752293586731,0:35:07.752294
1884000,1749630274.9492493,24.0,2121.318997859955,0:35:21.318998
1896000,1749630288.4563859,24.0,2134.826134443283,0:35:34.826134
1908000,1749630302.3389328,24.0,2148.708681344986,0:35:48.708681
1920000,1749630315.8533463,24.0,2162.2230949401855,0:36:02.223095
1932000,1749630329.0111265,24.0,2175.380875110626,0:36:15.380875
1944000,1749630342.8770566,24.0,2189.24680519104,0:36:29.246805
1956000,1749630356.3914294,24.0,2202.7611780166626,0:36:42.761178
1968000,1749630369.8564255,24.0,2216.2261741161346,0:36:56.226174
1980000,1749630383.0824816,24.0,2229.4522302150726,0:37:09.452230
1992000,1749630396.4958014,24.0,2242.8655500411987,0:37:22.865550
2004000,1749630409.8867254,24.0,2256.256474018097,0:37:36.256474
2016000,1749630423.4824307,24.0,2269.852179288864,0:37:49.852179
2028000,1749630437.2398043,24.0,2283.60955286026,0:38:03.609553
2040000,1749630450.6024818,24.0,2296.9722304344177,0:38:16.972230
2052000,1749630464.143753,24.0,2310.5135016441345,0:38:30.513502
2064000,1749630477.6747186,24.0,2324.0444672107697,0:38:44.044467
2076000,1749630491.0921452,24.0,2337.461893796921,0:38:57.461894
2088000,1749630504.3205786,24.0,2350.690327167511,0:39:10.690327
2100000,1749630517.6702306,24.0,2364.0399792194366,0:39:24.039979
2112000,1749630530.8073041,24.0,2377.1770527362823,0:39:37.177053
2124000,1749630544.318468,24.0,2390.688216686249,0:39:50.688217
2136000,1749630557.705065,24.0,2404.074813604355,0:40:04.074814
2148000,1749630571.1747382,24.0,2417.544486761093,0:40:17.544487
2160000,1749630584.5597587,24.0,2430.929507255554,0:40:30.929507
2172000,1749630597.8355129,24.0,2444.2052614688873,0:40:44.205261
2184000,1749630611.316709,24.0,2457.686457633972,0:40:57.686458
2196000,1749630624.855142,24.0,2471.2248907089233,0:41:11.224891
2208000,1749630638.280058,24.0,2484.649806499481,0:41:24.649806
2220000,1749630651.973144,24.0,2498.3428926467896,0:41:38.342893
2232000,1749630665.5489962,24.0,2511.918744802475,0:41:51.918745
2244000,1749630679.2283,24.0,2525.598048686981,0:42:05.598049
2256000,1749630693.1521108,24.0,2539.521859407425,0:42:19.521859
2268000,1749630706.5335376,24.0,2552.903286218643,0:42:32.903286
2280000,1749630720.1635072,24.0,2566.533255815506,0:42:46.533256
2292000,1749630733.546547,24.0,2579.916295528412,0:42:59.916296
2304000,1749630746.9660597,24.0,2593.33580827713,0:43:13.335808
2316000,1749630760.4669824,24.0,2606.8367309570312,0:43:26.836731
2328000,1749630773.8971472,24.0,2620.2668957710266,0:43:40.266896
2340000,1749630787.4851835,24.0,2633.8549320697784,0:43:53.854932
2352000,1749630800.9245996,24.0,2647.2943482398987,0:44:07.294348
2364000,1749630814.3469548,24.0,2660.716703414917,0:44:20.716703
2376000,1749630827.7874248,24.0,2674.157173395157,0:44:34.157173
2388000,1749630841.1637032,24.0,2687.533451795578,0:44:47.533452
2400000,1749630854.4927053,24.0,2700.8624539375305,0:45:00.862454
2412000,1749630867.9481227,24.0,2714.3178713321686,0:45:14.317871
2424000,1749630881.297393,24.0,2727.667141675949,0:45:27.667142
2436000,1749630894.6330605,24.0,2741.002809047699,0:45:41.002809
2448000,1749630908.3582706,24.0,2754.7280192375183,0:45:54.728019
2460000,1749630921.7172878,24.0,2768.087036371231,0:46:08.087036
2472000,1749630935.2995105,24.0,2781.66925907135,0:46:21.669259
2484000,1749630948.8374927,24.0,2795.207241296768,0:46:35.207241
2496000,1749630962.4310372,24.0,2808.800785779953,0:46:48.800786
2508000,1749630975.7264094,24.0,2822.096158027649,0:47:02.096158
2520000,1749630989.0689635,24.0,2835.438712120056,0:47:15.438712
2532000,1749631002.6863003,24.0,2849.0560488700867,0:47:29.056049
2544000,1749631016.135568,24.0,2862.5053164958954,0:47:42.505316
2556000,1749631029.6668704,24.0,2876.036618947983,0:47:56.036619
2568000,1749631043.2328422,24.0,2889.6025907993317,0:48:09.602591
2580000,1749631056.6183634,24.0,2902.988111972809,0:48:22.988112
2592000,1749631070.2761362,24.0,2916.6458847522736,0:48:36.645885
2604000,1749631083.8500423,24.0,2930.2197909355164,0:48:50.219791
2616000,1749631097.162635,24.0,2943.5323836803436,0:49:03.532384
2628000,1749631110.7604542,24.0,2957.130202770233,0:49:17.130203
2640000,1749631124.3947978,24.0,2970.764546394348,0:49:30.764546
2652000,1749631138.0962644,24.0,2984.466012954712,0:49:44.466013
2664000,1749631151.6136758,24.0,2997.983424425125,0:49:57.983424
2676000,1749631165.3948538,24.0,3011.7646024227142,0:50:11.764602
2688000,1749631178.9362957,24.0,3025.3060443401337,0:50:25.306044
2700000,1749631192.4586494,24.0,3038.828397989273,0:50:38.828398
2712000,1749631206.0531552,24.0,3052.422903776169,0:50:52.422904
2724000,1749631219.4930286,24.0,3065.862777233124,0:51:05.862777
2736000,1749631232.826963,24.0,3079.196711540222,0:51:19.196712
2748000,1749631246.1734016,24.0,3092.5431501865387,0:51:32.543150
2760000,1749631259.9431865,24.0,3106.312935113907,0:51:46.312935
2772000,1749631273.2225416,24.0,3119.59229016304,0:51:59.592290
2784000,1749631286.731192,24.0,3133.1009407043457,0:52:13.100941
2796000,1749631300.018816,24.0,3146.3885645866394,0:52:26.388565
2808000,1749631313.7926064,24.0,3160.1623549461365,0:52:40.162355
2820000,1749631327.020396,24.0,3173.390144586563,0:52:53.390145
2832000,1749631340.3344917,24.0,3186.704240322113,0:53:06.704240
2844000,1749631353.7746625,24.0,3200.144411087036,0:53:20.144411
2856000,1749631366.962146,24.0,3213.331894636154,0:53:33.331895
2868000,1749631380.5585425,24.0,3226.928291082382,0:53:46.928291
2880000,1749631393.630542,24.0,3240.000290632248,0:54:00.000291
2892000,1749631406.8488157,24.0,3253.218564271927,0:54:13.218564
2904000,1749631420.2653732,24.0,3266.635121822357,0:54:26.635122
2916000,1749631433.158538,24.0,3279.5282866954803,0:54:39.528287
2928000,1749631446.7232075,24.0,3293.0929560661316,0:54:53.092956
2940000,1749631459.9409444,24.0,3306.310693025589,0:55:06.310693
2952000,1749631473.519277,24.0,3319.8890256881714,0:55:19.889026
2964000,1749631487.1436005,24.0,3333.513349056244,0:55:33.513349
2976000,1749631500.8356123,24.0,3347.205360889435,0:55:47.205361
2988000,1749631514.9646764,24.0,3361.334424972534,0:56:01.334425
3000000,1749631528.916339,24.0,3375.28608751297,0:56:15.286088
3012000,1749631542.3685603,24.0,3388.738308906555,0:56:28.738309
3024000,1749631556.0458422,24.0,3402.415590763092,0:56:42.415591
3036000,1749631569.6146948,24.0,3415.984443426132,0:56:55.984443
3048000,1749631582.9921384,24.0,3429.3618869781494,0:57:09.361887
3060000,1749631597.0162373,24.0,3443.385985851288,0:57:23.385986
3072000,1749631610.4145608,24.0,3456.784309387207,0:57:36.784309
3084000,1749631624.042749,24.0,3470.412497520447,0:57:50.412498
3096000,1749631637.5802042,24.0,3483.949952840805,0:58:03.949953
3108000,1749631651.0334392,24.0,3497.40318775177,0:58:17.403188
3120000,1749631664.5278885,24.0,3510.89763712883,0:58:30.897637
3132000,1749631678.2510426,24.0,3524.620791196823,0:58:44.620791
3144000,1749631691.7141209,24.0,3538.083869457245,0:58:58.083869
3156000,1749631705.2403681,24.0,3551.6101167201996,0:59:11.610117
3168000,1749631719.026988,24.0,3565.3967366218567,0:59:25.396737
3180000,1749631732.4444108,24.0,3578.8141593933105,0:59:38.814159
