step,wall_time,train_learning_rate,relative_seconds,relative_time
1080000,1749904466.170422,9.999999747378752e-05,1141.3265526294708,0:19:01.326553
1092000,1749904479.231502,9.999999747378752e-05,1154.3876326084137,0:19:14.387633
1104000,1749904492.2021883,9.999999747378752e-05,1167.3583188056946,0:19:27.358319
1116000,1749904505.2457502,9.999999747378752e-05,1180.4018807411194,0:19:40.401881
1128000,1749904518.1541443,9.999999747378752e-05,1193.3102748394012,0:19:53.310275
1140000,1749904530.9934037,9.999999747378752e-05,1206.1495342254639,0:20:06.149534
1152000,1749904543.743615,9.999999747378752e-05,1218.899745464325,0:20:18.899745
1164000,1749904556.558759,9.999999747378752e-05,1231.7148895263672,0:20:31.714890
1176000,1749904569.363612,9.999999747378752e-05,1244.519742488861,0:20:44.519742
1188000,1749904582.125274,9.999999747378752e-05,1257.2814044952393,0:20:57.281404
1200000,1749904595.0158713,9.999999747378752e-05,1270.172001838684,0:21:10.172002
1212000,1749904607.8552625,9.999999747378752e-05,1283.011393070221,0:21:23.011393
1224000,1749904620.7270236,9.999999747378752e-05,1295.8831541538239,0:21:35.883154
1236000,1749904633.4427454,9.999999747378752e-05,1308.5988759994507,0:21:48.598876
1248000,1749904646.6575525,9.999999747378752e-05,1321.8136830329895,0:22:01.813683
1260000,1749904660.0424685,9.999999747378752e-05,1335.198599100113,0:22:15.198599
1272000,1749904673.2987008,9.999999747378752e-05,1348.4548313617706,0:22:28.454831
1284000,1749904686.5806623,9.999999747378752e-05,1361.7367928028107,0:22:41.736793
1296000,1749904699.629812,9.999999747378752e-05,1374.7859425544739,0:22:54.785943
1308000,1749904712.586174,9.999999747378752e-05,1387.7423045635223,0:23:07.742305
1320000,1749904725.4632173,9.999999747378752e-05,1400.6193478107452,0:23:20.619348
1332000,1749904738.4333622,9.999999747378752e-05,1413.5894927978516,0:23:33.589493
1344000,1749904751.4006526,9.999999747378752e-05,1426.5567831993103,0:23:46.556783
1356000,1749904764.2611804,9.999999747378752e-05,1439.4173109531403,0:23:59.417311
1368000,1749904777.101222,9.999999747378752e-05,1452.257352590561,0:24:12.257353
1380000,1749904789.9912746,9.999999747378752e-05,1465.1474051475525,0:24:25.147405
1392000,1749904802.9418437,9.999999747378752e-05,1478.0979743003845,0:24:38.097974
1404000,1749904815.902091,9.999999747378752e-05,1491.058221578598,0:24:51.058222
1416000,1749904828.693934,9.999999747378752e-05,1503.8500645160675,0:25:03.850065
1428000,1749904841.6920958,9.999999747378752e-05,1516.8482263088226,0:25:16.848226
1440000,1749904855.0315003,9.999999747378752e-05,1530.1876308918,0:25:30.187631
1452000,1749904868.3177605,9.999999747378752e-05,1543.4738910198212,0:25:43.473891
1464000,1749904881.5613728,9.999999747378752e-05,1556.7175033092499,0:25:56.717503
1476000,1749904894.7819705,9.999999747378752e-05,1569.938101053238,0:26:09.938101
1488000,1749904908.1114752,9.999999747378752e-05,1583.2676057815552,0:26:23.267606
1500000,1749904921.325782,9.999999747378752e-05,1596.481912612915,0:26:36.481913
1512000,1749904934.3001297,9.999999747378752e-05,1609.4562602043152,0:26:49.456260
1524000,1749904947.2119029,9.999999747378752e-05,1622.3680334091187,0:27:02.368033
1536000,1749904960.084737,9.999999747378752e-05,1635.240867614746,0:27:15.240868
1548000,1749904972.968915,9.999999747378752e-05,1648.1250455379486,0:27:28.125046
1560000,1749904985.8813064,9.999999747378752e-05,1661.0374369621277,0:27:41.037437
1572000,1749904998.756249,9.999999747378752e-05,1673.9123795032501,0:27:53.912380
1584000,1749905011.629308,9.999999747378752e-05,1686.7854385375977,0:28:06.785439
1596000,1749905024.4809809,9.999999747378752e-05,1699.6371114253998,0:28:19.637111
1608000,1749905037.3642383,9.999999747378752e-05,1712.5203688144684,0:28:32.520369
1620000,1749905049.9619358,9.999999747378752e-05,1725.1180663108826,0:28:45.118066
1632000,1749905062.7775815,9.999999747378752e-05,1737.9337120056152,0:28:57.933712
1644000,1749905075.9032218,9.999999747378752e-05,1751.0593523979187,0:29:11.059352
1656000,1749905088.9423223,9.999999747378752e-05,1764.0984528064728,0:29:24.098453
1668000,1749905102.13224,9.999999747378752e-05,1777.2883706092834,0:29:37.288371
1680000,1749905115.2082157,9.999999747378752e-05,1790.3643462657928,0:29:50.364346
1692000,1749905128.2124891,9.999999747378752e-05,1803.3686196804047,0:30:03.368620
1704000,1749905141.0799184,9.999999747378752e-05,1816.2360489368439,0:30:16.236049
1716000,1749905153.8857603,9.999999747378752e-05,1829.0418908596039,0:30:29.041891
1728000,1749905166.8385787,9.999999747378752e-05,1841.9947092533112,0:30:41.994709
1740000,1749905179.685666,9.999999747378752e-05,1854.8417966365814,0:30:54.841797
1752000,1749905192.6237864,9.999999747378752e-05,1867.7799170017242,0:31:07.779917
1764000,1749905205.4296923,9.999999747378752e-05,1880.5858228206635,0:31:20.585823
1776000,1749905218.3326085,9.999999747378752e-05,1893.4887390136719,0:31:33.488739
1788000,1749905231.341551,9.999999747378752e-05,1906.4976816177368,0:31:46.497682
1800000,1749905243.8948228,9.999999747378752e-05,1919.050953388214,0:31:59.050953
1812000,1749905256.793107,9.999999747378752e-05,1931.9492375850677,0:32:11.949238
1824000,1749905269.8591387,9.999999747378752e-05,1945.01526927948,0:32:25.015269
1836000,1749905283.054526,9.999999747378752e-05,1958.2106566429138,0:32:38.210657
1848000,1749905296.2663076,9.999999747378752e-05,1971.4224381446838,0:32:51.422438
1860000,1749905309.3971667,9.999999747378752e-05,1984.5532972812653,0:33:04.553297
1872000,1749905322.2836437,9.999999747378752e-05,1997.439774274826,0:33:17.439774
1884000,1749905335.1388357,9.999999747378752e-05,2010.2949662208557,0:33:30.294966
1896000,1749905348.0505643,9.999999747378752e-05,2023.206694841385,0:33:43.206695
1908000,1749905360.831433,9.999999747378752e-05,2035.987563610077,0:33:55.987564
1920000,1749905373.588632,9.999999747378752e-05,2048.744762659073,0:34:08.744763
1932000,1749905386.3200114,9.999999747378752e-05,2061.4761419296265,0:34:21.476142
1944000,1749905398.9930146,9.999999747378752e-05,2074.149145126343,0:34:34.149145
1956000,1749905411.6670136,9.999999747378752e-05,2086.823144197464,0:34:46.823144
1968000,1749905423.9169168,9.999999747378752e-05,2099.073047399521,0:34:59.073047
1980000,1749905436.681465,9.999999747378752e-05,2111.837595462799,0:35:11.837595
1992000,1749905449.6085255,9.999999747378752e-05,2124.7646560668945,0:35:24.764656
2004000,1749905462.6821144,9.999999747378752e-05,2137.8382449150085,0:35:37.838245
2016000,1749905475.5833097,9.999999747378752e-05,2150.739440202713,0:35:50.739440
2028000,1749905488.29146,9.999999747378752e-05,2163.4475905895233,0:36:03.447591
2040000,1749905501.0631664,9.999999747378752e-05,2176.2192969322205,0:36:16.219297
2052000,1749905513.8152401,9.999999747378752e-05,2188.9713706970215,0:36:28.971371
2064000,1749905526.5979373,9.999999747378752e-05,2201.7540678977966,0:36:41.754068
2076000,1749905539.3896396,9.999999747378752e-05,2214.5457701683044,0:36:54.545770
2088000,1749905552.2228763,9.999999747378752e-05,2227.3790068626404,0:37:07.379007
2100000,1749905564.948661,9.999999747378752e-05,2240.1047916412354,0:37:20.104792
2112000,1749905577.5944815,9.999999747378752e-05,2252.7506120204926,0:37:32.750612
2124000,1749905590.0345557,9.999999747378752e-05,2265.190686225891,0:37:45.190686
2136000,1749905602.7777143,9.999999747378752e-05,2277.933844804764,0:37:57.933845
2148000,1749905615.5813293,9.999999747378752e-05,2290.737459897995,0:38:10.737460
2160000,1749905628.6202264,9.999999747378752e-05,2303.776356935501,0:38:23.776357
2172000,1749905641.5045156,9.999999747378752e-05,2316.66064620018,0:38:36.660646
2184000,1749905654.256917,9.999999747378752e-05,2329.4130475521088,0:38:49.413048
2196000,1749905666.9405088,9.999999747378752e-05,2342.09663939476,0:39:02.096639
2208000,1749905679.6390169,9.999999747378752e-05,2354.795147418976,0:39:14.795147
2220000,1749905692.3227143,9.999999747378752e-05,2367.4788448810577,0:39:27.478845
2232000,1749905704.9929097,9.999999747378752e-05,2380.149040222168,0:39:40.149040
2244000,1749905717.6600902,9.999999747378752e-05,2392.8162207603455,0:39:52.816221
2256000,1749905730.289625,9.999999747378752e-05,2405.44575548172,0:40:05.445755
2268000,1749905742.870135,9.999999747378752e-05,2418.0262656211853,0:40:18.026266
2280000,1749905755.4697466,9.999999747378752e-05,2430.6258771419525,0:40:30.625877
2292000,1749905768.2476916,9.999999747378752e-05,2443.403822183609,0:40:43.403822
2304000,1749905781.0162916,9.999999747378752e-05,2456.172422170639,0:40:56.172422
2316000,1749905793.921927,9.999999747378752e-05,2469.078057527542,0:41:09.078058
2328000,1749905806.6035736,9.999999747378752e-05,2481.7597041130066,0:41:21.759704
2340000,1749905819.2415018,9.999999747378752e-05,2494.3976323604584,0:41:34.397632
2352000,1749905831.9682965,9.999999747378752e-05,2507.1244270801544,0:41:47.124427
2364000,1749905844.6951501,9.999999747378752e-05,2519.8512806892395,0:41:59.851281
2376000,1749905857.4472578,9.999999747378752e-05,2532.6033883094788,0:42:12.603388
2388000,1749905870.1514368,9.999999747378752e-05,2545.307567358017,0:42:25.307567
2400000,1749905882.889125,9.999999747378752e-05,2558.0452556610107,0:42:38.045256
2412000,1749905895.5845575,9.999999747378752e-05,2570.740688085556,0:42:50.740688
2424000,1749905908.0281675,9.999999747378752e-05,2583.1842980384827,0:43:03.184298
2436000,1749905920.7527363,9.999999747378752e-05,2595.908866882324,0:43:15.908867
2448000,1749905933.6391737,9.999999747378752e-05,2608.795304298401,0:43:28.795304
2460000,1749905946.6732457,9.999999747378752e-05,2621.829376220703,0:43:41.829376
2472000,1749905959.6154332,9.999999747378752e-05,2634.771563768387,0:43:54.771564
2484000,1749905972.4222684,9.999999747378752e-05,2647.5783989429474,0:44:07.578399
2496000,1749905985.1143258,9.999999747378752e-05,2660.270456314087,0:44:20.270456
2508000,1749905997.8394718,9.999999747378752e-05,2672.9956023693085,0:44:32.995602
2520000,1749906010.6056995,9.999999747378752e-05,2685.7618300914764,0:44:45.761830
2532000,1749906023.2836678,9.999999747378752e-05,2698.4397983551025,0:44:58.439798
2544000,1749906035.986385,9.999999747378752e-05,2711.1425156593323,0:45:11.142516
2556000,1749906048.746653,9.999999747378752e-05,2723.9027836322784,0:45:23.902784
2568000,1749906061.552229,9.999999747378752e-05,2736.708359479904,0:45:36.708359
2580000,1749906074.219178,9.999999747378752e-05,2749.3753085136414,0:45:49.375309
2592000,1749906087.9869008,9.999999747378752e-05,2763.143031358719,0:46:03.143031
2604000,1749906100.755262,9.999999747378752e-05,2775.9113924503326,0:46:15.911392
2616000,1749906113.6698458,9.999999747378752e-05,2788.825976371765,0:46:28.825976
2628000,1749906126.7385614,9.999999747378752e-05,2801.8946919441223,0:46:41.894692
2640000,1749906139.7229955,9.999999747378752e-05,2814.87912607193,0:46:54.879126
2652000,1749906152.6187534,9.999999747378752e-05,2827.7748839855194,0:47:07.774884
2664000,1749906165.3826466,9.999999747378752e-05,2840.538777112961,0:47:20.538777
2676000,1749906178.1879847,9.999999747378752e-05,2853.344115257263,0:47:33.344115
2688000,1749906191.0939782,9.999999747378752e-05,2866.250108718872,0:47:46.250109
2700000,1749906203.9041069,9.999999747378752e-05,2879.0602374076843,0:47:59.060237
2712000,1749906216.792872,9.999999747378752e-05,2891.9490025043488,0:48:11.949003
2724000,1749906229.5711904,9.999999747378752e-05,2904.7273209095,0:48:24.727321
2736000,1749906242.3687005,9.999999747378752e-05,2917.524831056595,0:48:37.524831
2748000,1749906255.202772,9.999999747378752e-05,2930.358902454376,0:48:50.358902
2760000,1749906267.609836,9.999999747378752e-05,2942.765966653824,0:49:02.765967
2772000,1749906280.3985636,9.999999747378752e-05,2955.55469417572,0:49:15.554694
2784000,1749906293.230506,9.999999747378752e-05,2968.38663649559,0:49:28.386636
2796000,1749906306.3691263,9.999999747378752e-05,2981.525256872177,0:49:41.525257
2808000,1749906319.32163,9.999999747378752e-05,2994.47776055336,0:49:54.477761
2820000,1749906332.0824504,9.999999747378752e-05,3007.238580942154,0:50:07.238581
2832000,1749906344.8511417,9.999999747378752e-05,3020.0072722434998,0:50:20.007272
2844000,1749906357.5797327,9.999999747378752e-05,3032.7358632087708,0:50:32.735863
2856000,1749906370.32221,9.999999747378752e-05,3045.478340625763,0:50:45.478341
2868000,1749906383.091124,9.999999747378752e-05,3058.2472546100616,0:50:58.247255
2880000,1749906395.8542948,9.999999747378752e-05,3071.0104253292084,0:51:11.010425
2892000,1749906408.5814188,9.999999747378752e-05,3083.737549304962,0:51:23.737549
2904000,1749906421.2704008,9.999999747378752e-05,3096.42653131485,0:51:36.426531
2916000,1749906433.697699,9.999999747378752e-05,3108.8538296222687,0:51:48.853830
2928000,1749906446.4475908,9.999999747378752e-05,3121.6037213802338,0:52:01.603721
2940000,1749906459.3378325,9.999999747378752e-05,3134.4939630031586,0:52:14.493963
2952000,1749906472.3521419,9.999999747378752e-05,3147.508272409439,0:52:27.508272
2964000,1749906485.2316573,9.999999747378752e-05,3160.3877878189087,0:52:40.387788
2976000,1749906498.0479212,9.999999747378752e-05,3173.204051733017,0:52:53.204052
2988000,1749906510.8205478,9.999999747378752e-05,3185.9766783714294,0:53:05.976678
3000000,1749906523.5288408,9.999999747378752e-05,3198.68497133255,0:53:18.684971
3012000,1749906536.3127604,9.999999747378752e-05,3211.4688909053802,0:53:31.468891
3024000,1749906549.1690097,9.999999747378752e-05,3224.3251402378082,0:53:44.325140
3036000,1749906561.9692314,9.999999747378752e-05,3237.125361919403,0:53:57.125362
3048000,1749906574.7755694,9.999999747378752e-05,3249.931699991226,0:54:09.931700
3060000,1749906587.569115,9.999999747378752e-05,3262.725245475769,0:54:22.725245
3072000,1749906600.0889165,9.999999747378752e-05,3275.2450470924377,0:54:35.245047
3084000,1749906612.871723,9.999999747378752e-05,3288.027853488922,0:54:48.027853
3096000,1749906625.7673402,9.999999747378752e-05,3300.92347073555,0:55:00.923471
3108000,1749906638.9590213,9.999999747378752e-05,3314.1151518821716,0:55:14.115152
3120000,1749906652.1449203,9.999999747378752e-05,3327.301050901413,0:55:27.301051
3132000,1749906665.2169292,9.999999747378752e-05,3340.3730597496033,0:55:40.373060
3144000,1749906678.0795038,9.999999747378752e-05,3353.235634326935,0:55:53.235634
3156000,1749906690.8495328,9.999999747378752e-05,3366.005663394928,0:56:06.005663
3168000,1749906703.6181786,9.999999747378752e-05,3378.774309158325,0:56:18.774309
3180000,1749906716.419755,9.999999747378752e-05,3391.5758855342865,0:56:31.575886
3192000,1749906729.3490062,9.999999747378752e-05,3404.5051367282867,0:56:44.505137
3204000,1749906742.148978,9.999999747378752e-05,3417.3051085472107,0:56:57.305109
3216000,1749906754.9906924,9.999999747378752e-05,3430.1468229293823,0:57:10.146823
3228000,1749906767.7373645,9.999999747378752e-05,3442.893495082855,0:57:22.893495
3240000,1749906780.258927,9.999999747378752e-05,3455.415057659149,0:57:35.415058
3252000,1749906793.0576591,9.999999747378752e-05,3468.213789701462,0:57:48.213790
3264000,1749906805.9290445,9.999999747378752e-05,3481.085175037384,0:58:01.085175
3276000,1749906818.9507203,9.999999747378752e-05,3494.106850862503,0:58:14.106851
3288000,1749906832.0308967,9.999999747378752e-05,3507.1870272159576,0:58:27.187027
3300000,1749906844.9568338,9.999999747378752e-05,3520.1129643917084,0:58:40.112964
3312000,1749906857.8400173,9.999999747378752e-05,3532.9961478710175,0:58:52.996148
3324000,1749906870.7104514,9.999999747378752e-05,3545.866581916809,0:59:05.866582
3336000,1749906883.6394045,9.999999747378752e-05,3558.7955350875854,0:59:18.795535
3348000,1749906896.5196657,9.999999747378752e-05,3571.6757962703705,0:59:31.675796
