step,wall_time,train_approx_kl,relative_seconds,relative_time
852000,1749904222.0761747,0.005189196672290564,897.2323801517487,0:14:57.232380
864000,1749904234.8902242,0.005458235275000334,910.0464296340942,0:15:10.046430
876000,1749904247.7746046,0.006688273046165705,922.9308099746704,0:15:22.930810
888000,1749904260.6523528,0.004548299591988325,935.8085582256317,0:15:35.808558
900000,1749904273.2777305,0.0059836246073246,948.433935880661,0:15:48.433936
912000,1749904286.0520244,0.007090765982866287,961.2082297801971,0:16:01.208230
924000,1749904298.977421,0.006080506835132837,974.133626461029,0:16:14.133626
936000,1749904312.0204718,0.0040797083638608456,987.1766772270203,0:16:27.176677
948000,1749904325.1483753,0.0043932474218308926,1000.3045806884766,0:16:40.304581
960000,1749904338.1029565,0.006571636535227299,1013.2591619491577,0:16:53.259162
972000,1749904350.927258,0.005343923810869455,1026.0834634304047,0:17:06.083463
984000,1749904363.7482865,0.005400310270488262,1038.9044919013977,0:17:18.904492
996000,1749904376.6408157,0.005441062152385712,1051.797021150589,0:17:31.797021
1008000,1749904389.5040085,0.006615119520574808,1064.6602139472961,0:17:44.660214
1020000,1749904402.2994044,0.0057875122874975204,1077.4556097984314,0:17:57.455610
1032000,1749904415.1343648,0.0036055792588740587,1090.2905702590942,0:18:10.290570
1044000,1749904427.9419692,0.008816701360046864,1103.098174571991,0:18:23.098175
1056000,1749904440.7961211,0.005295826122164726,1115.9523265361786,0:18:35.952327
1068000,1749904453.3805294,0.005709490273147821,1128.5367348194122,0:18:48.536735
1080000,1749904466.1703262,0.002353784628212452,1141.3265316486359,0:19:01.326532
1092000,1749904479.2313936,0.005887663923203945,1154.387598991394,0:19:14.387599
1104000,1749904492.2021136,0.006549938581883907,1167.3583190441132,0:19:27.358319
1116000,1749904505.2456734,0.005328050348907709,1180.4018788337708,0:19:40.401879
1128000,1749904518.1540213,0.007789163384586573,1193.3102266788483,0:19:53.310227
1140000,1749904530.9933267,0.004250336904078722,1206.1495320796967,0:20:06.149532
1152000,1749904543.7435396,0.005166658200323582,1218.8997449874878,0:20:18.899745
1164000,1749904556.5586894,0.005327467806637287,1231.714894771576,0:20:31.714895
1176000,1749904569.3634999,0.005091491155326366,1244.5197052955627,0:20:44.519705
1188000,1749904582.125171,0.005036481190472841,1257.281376361847,0:20:57.281376
1200000,1749904595.0158052,0.008494322188198566,1270.1720106601715,0:21:10.172011
1212000,1749904607.8551924,0.004379310179501772,1283.0113978385925,0:21:23.011398
1224000,1749904620.7269206,0.006753144320100546,1295.8831260204315,0:21:35.883126
1236000,1749904633.4426503,0.006426501087844372,1308.5988557338715,0:21:48.598856
1248000,1749904646.6574438,0.004859041888266802,1321.8136491775513,0:22:01.813649
1260000,1749904660.0423746,0.005379155743867159,1335.1985800266266,0:22:15.198580
1272000,1749904673.298599,0.005010347813367844,1348.4548044204712,0:22:28.454804
1284000,1749904686.5805697,0.004805868025869131,1361.7367751598358,0:22:41.736775
1296000,1749904699.629733,0.0044405157677829266,1374.785938501358,0:22:54.785939
1308000,1749904712.5860639,0.00618963036686182,1387.7422692775726,0:23:07.742269
1320000,1749904725.463102,0.004491911735385656,1400.6193075180054,0:23:20.619308
1332000,1749904738.4332888,0.00674651563167572,1413.589494228363,0:23:33.589494
1344000,1749904751.4005878,0.006062278989702463,1426.5567932128906,0:23:46.556793
1356000,1749904764.2611089,0.0039008422754704952,1439.4173142910004,0:23:59.417314
1368000,1749904777.1010232,0.007328117731958628,1452.2572286128998,0:24:12.257229
1380000,1749904789.9911997,0.00813248846679926,1465.1474051475525,0:24:25.147405
1392000,1749904802.9417727,0.006775788962841034,1478.0979781150818,0:24:38.097978
1404000,1749904815.9019537,0.007369192782789469,1491.0581591129303,0:24:51.058159
1416000,1749904828.693826,0.006948993541300297,1503.850031375885,0:25:03.850031
1428000,1749904841.691982,0.004544396884739399,1516.8481874465942,0:25:16.848187
1440000,1749904855.0314019,0.00767719279974699,1530.1876072883606,0:25:30.187607
1452000,1749904868.3176556,0.006324414163827896,1543.4738609790802,0:25:43.473861
1464000,1749904881.5612712,0.0071420008316636086,1556.717476606369,0:25:56.717477
1476000,1749904894.7818604,0.005887447856366634,1569.9380657672882,0:26:09.938066
1488000,1749904908.1113737,0.006881927605718374,1583.2675790786743,0:26:23.267579
1500000,1749904921.3257,0.009779930114746094,1596.4819054603577,0:26:36.481905
1512000,1749904934.3000038,0.00558951310813427,1609.4562091827393,0:26:49.456209
1524000,1749904947.2117949,0.006675505544990301,1622.3680002689362,0:27:02.368000
1536000,1749904960.0846689,0.01289590448141098,1635.2408742904663,0:27:15.240874
1548000,1749904972.9688022,0.011090703308582306,1648.1250076293945,0:27:28.125008
1560000,1749904985.8811786,0.005675320513546467,1661.0373840332031,0:27:41.037384
1572000,1749904998.756134,0.00889439694583416,1673.9123394489288,0:27:53.912339
1584000,1749905011.6292129,0.006492068059742451,1686.7854182720184,0:28:06.785418
1596000,1749905024.4808798,0.007157640065997839,1699.637085199356,0:28:19.637085
1608000,1749905037.3641653,0.005402552429586649,1712.520370721817,0:28:32.520371
1620000,1749905049.9618363,0.006551581434905529,1725.118041753769,0:28:45.118042
1632000,1749905062.7774885,0.009932918474078178,1737.9336938858032,0:28:57.933694
1644000,1749905075.9031212,0.006229570135474205,1751.0593266487122,0:29:11.059327
1656000,1749905088.9422188,0.007107137236744165,1764.0984241962433,0:29:24.098424
1668000,1749905102.1321213,0.0046426537446677685,1777.288326740265,0:29:37.288327
1680000,1749905115.208087,0.0051693120039999485,1790.364292383194,0:29:50.364292
1692000,1749905128.2123742,0.005129934288561344,1803.3685796260834,0:30:03.368580
1704000,1749905141.079843,0.004235044587403536,1816.2360484600067,0:30:16.236048
1716000,1749905153.8856812,0.006719549652189016,1829.0418865680695,0:30:29.041887
1728000,1749905166.8384745,0.009422628208994865,1841.994679927826,0:30:41.994680
1740000,1749905179.6855612,0.006652255542576313,1854.8417665958405,0:30:54.841767
1752000,1749905192.6236806,0.00782904215157032,1867.779886007309,0:31:07.779886
1764000,1749905205.4296167,0.0072846924886107445,1880.5858221054077,0:31:20.585822
1776000,1749905218.3325403,0.008101554587483406,1893.488745689392,0:31:33.488746
1788000,1749905231.341474,0.008671446703374386,1906.4976794719696,0:31:46.497679
1800000,1749905243.8946836,0.005062083248049021,1919.0508890151978,0:31:59.050889
1812000,1749905256.7929873,0.006631091237068176,1931.9491927623749,0:32:11.949193
1824000,1749905269.8590236,0.006849708966910839,1945.01522898674,0:32:25.015229
1836000,1749905283.0544481,0.007201178465038538,1958.2106535434723,0:32:38.210654
1848000,1749905296.2662187,0.008331039920449257,1971.4224240779877,0:32:51.422424
1860000,1749905309.3970883,0.007057806011289358,1984.5532937049866,0:33:04.553294
1872000,1749905322.283568,0.006340323481708765,1997.4397733211517,0:33:17.439773
1884000,1749905335.1387606,0.005379121284931898,2010.2949659824371,0:33:30.294966
1896000,1749905348.0504673,0.005373377352952957,2023.206672668457,0:33:43.206673
1908000,1749905360.8313277,0.007080575916916132,2035.9875330924988,0:33:55.987533
1920000,1749905373.5885174,0.005607130937278271,2048.74472284317,0:34:08.744723
1932000,1749905386.319891,0.006645385175943375,2061.476096391678,0:34:21.476096
1944000,1749905398.9929492,0.0072043100371956825,2074.149154663086,0:34:34.149155
1956000,1749905411.6669009,0.006231312640011311,2086.82310628891,0:34:46.823106
1968000,1749905423.91682,0.004866357892751694,2099.0730254650116,0:34:59.073025
1980000,1749905436.6813698,0.006892735604196787,2111.83757519722,0:35:11.837575
1992000,1749905449.6084201,0.009019596502184868,2124.7646255493164,0:35:24.764626
2004000,1749905462.6819906,0.006351901683956385,2137.8381960392,0:35:37.838196
2016000,1749905475.5832253,0.00576986325904727,2150.73943066597,0:35:50.739431
2028000,1749905488.291357,0.005906787700951099,2163.447562456131,0:36:03.447562
2040000,1749905501.0630896,0.0062128519639372826,2176.219295024872,0:36:16.219295
2052000,1749905513.815139,0.007341616787016392,2188.971344470978,0:36:28.971344
2064000,1749905526.597851,0.006338703446090221,2201.754056453705,0:36:41.754056
2076000,1749905539.3895724,0.004874264355748892,2214.545777797699,0:36:54.545778
2088000,1749905552.2228007,0.004729721695184708,2227.3790061473846,0:37:07.379006
2100000,1749905564.9485893,0.005890682339668274,2240.104794740677,0:37:20.104795
2112000,1749905577.5943797,0.005815005861222744,2252.750585079193,0:37:32.750585
2124000,1749905590.0344412,0.010113867931067944,2265.190646648407,0:37:45.190647
2136000,1749905602.7776194,0.004710439592599869,2277.933824777603,0:37:57.933825
2148000,1749905615.581224,0.008061043918132782,2290.737429380417,0:38:10.737429
2160000,1749905628.6201198,0.0033449213951826096,2303.77632522583,0:38:23.776325
2172000,1749905641.5044339,0.00874349195510149,2316.6606392860413,0:38:36.660639
2184000,1749905654.2568414,0.008325653150677681,2329.413046836853,0:38:49.413047
2196000,1749905666.940387,0.005968836136162281,2342.0965924263,0:39:02.096592
2208000,1749905679.6389148,0.0046492526307702065,2354.795120239258,0:39:14.795120
2220000,1749905692.322646,0.007012049667537212,2367.4788513183594,0:39:27.478851
2232000,1749905704.9928021,0.007849068380892277,2380.1490075588226,0:39:40.149008
2244000,1749905717.6599574,0.009436516091227531,2392.8161628246307,0:39:52.816163
2256000,1749905730.2895098,0.00612831674516201,2405.44571518898,0:40:05.445715
2268000,1749905742.8700094,0.004266027826815844,2418.026214838028,0:40:18.026215
2280000,1749905755.469649,0.004526033531874418,2430.6258544921875,0:40:30.625854
2292000,1749905768.2475953,0.0050656734965741634,2443.403800725937,0:40:43.403801
2304000,1749905781.0161772,0.0070745013654232025,2456.172382593155,0:40:56.172383
2316000,1749905793.9218225,0.009351139888167381,2469.0780279636383,0:41:09.078028
2328000,1749905806.6034954,0.007197412196546793,2481.7597007751465,0:41:21.759701
2340000,1749905819.241416,0.005349298939108849,2494.3976213932037,0:41:34.397621
2352000,1749905831.9682112,0.005771673750132322,2507.124416589737,0:41:47.124417
2364000,1749905844.6950712,0.006147368811070919,2519.8512766361237,0:41:59.851277
2376000,1749905857.447179,0.006687870714813471,2532.6033844947815,0:42:12.603384
2388000,1749905870.1513388,0.007793287746608257,2545.307544231415,0:42:25.307544
2400000,1749905882.8889995,0.010813219472765923,2558.0452048778534,0:42:38.045205
2412000,1749905895.5844564,0.007494124583899975,2570.7406618595123,0:42:50.740662
2424000,1749905908.0280702,0.009095137938857079,2583.1842756271362,0:43:03.184276
2436000,1749905920.7526257,0.007723955903202295,2595.9088311195374,0:43:15.908831
2448000,1749905933.639056,0.0075951023027300835,2608.7952613830566,0:43:28.795261
2460000,1749905946.6731713,0.006762010511010885,2621.8293766975403,0:43:41.829377
2472000,1749905959.6153555,0.005731015000492334,2634.771560907364,0:43:54.771561
2484000,1749905972.4221907,0.005922292824834585,2647.5783960819244,0:44:07.578396
2496000,1749905985.114204,0.008662017062306404,2660.270409345627,0:44:20.270409
2508000,1749905997.8393657,0.00986401829868555,2672.9955711364746,0:44:32.995571
2520000,1749906010.6056168,0.009069911204278469,2685.7618222236633,0:44:45.761822
2532000,1749906023.2835996,0.006033748853951693,2698.4398050308228,0:44:58.439805
2544000,1749906035.9862726,0.00631373655050993,2711.142477989197,0:45:11.142478
2556000,1749906048.7465498,0.007314049638807774,2723.9027552604675,0:45:23.902755
2568000,1749906061.5521617,0.00808622781187296,2736.7083671092987,0:45:36.708367
2580000,1749906074.219073,0.009293457493185997,2749.3752784729004,0:45:49.375278
2592000,1749906087.986808,0.009655317291617393,2763.1430134773254,0:46:03.143013
2604000,1749906100.7551472,0.007167947944253683,2775.91135263443,0:46:15.911353
2616000,1749906113.6697485,0.007165088318288326,2788.8259539604187,0:46:28.825954
2628000,1749906126.738474,0.016079943627119064,2801.8946793079376,0:46:41.894679
2640000,1749906139.7229226,0.00836428813636303,2814.8791279792786,0:46:54.879128
2652000,1749906152.6186419,0.009005528874695301,2827.7748472690582,0:47:07.774847
2664000,1749906165.3825731,0.008245766162872314,2840.5387785434723,0:47:20.538779
2676000,1749906178.1879165,0.005729978438466787,2853.3441219329834,0:47:33.344122
2688000,1749906191.093875,0.006855711340904236,2866.250080347061,0:47:46.250080
2700000,1749906203.9039726,0.010236265137791634,2879.060178041458,0:47:59.060178
2712000,1749906216.7927818,0.009507372044026852,2891.9489872455597,0:48:11.948987
2724000,1749906229.5711148,0.011074598878622055,2904.7273201942444,0:48:24.727320
2736000,1749906242.368626,0.006656336132436991,2917.524831533432,0:48:37.524832
2748000,1749906255.202658,0.005318419076502323,2930.3588633537292,0:48:50.358863
2760000,1749906267.609741,0.004556399770081043,2942.7659463882446,0:49:02.765946
2772000,1749906280.398462,0.008802966214716434,2955.5546674728394,0:49:15.554667
2784000,1749906293.2303772,0.004756961949169636,2968.3865826129913,0:49:28.386583
2796000,1749906306.3690064,0.007165386341512203,2981.5252118110657,0:49:41.525212
2808000,1749906319.3215015,0.0062050772830843925,2994.4777069091797,0:49:54.477707
2820000,1749906332.082369,0.007914426736533642,3007.2385745048523,0:50:07.238575
2832000,1749906344.851045,0.012415440753102303,3020.0072503089905,0:50:20.007250
2844000,1749906357.579649,0.01097145490348339,3032.7358543872833,0:50:32.735854
2856000,1749906370.3221009,0.015155723318457603,3045.4783062934875,0:50:45.478306
2868000,1749906383.0908878,0.008757969364523888,3058.2470932006836,0:50:58.247093
2880000,1749906395.8541667,0.009405305609107018,3071.0103721618652,0:51:11.010372
2892000,1749906408.5813453,0.009420051239430904,3083.7375507354736,0:51:23.737551
2904000,1749906421.2702916,0.006105802021920681,3096.4264969825745,0:51:36.426497
2916000,1749906433.6976013,0.007696340326219797,3108.853806734085,0:51:48.853807
2928000,1749906446.447498,0.009938010945916176,3121.6037034988403,0:52:01.603703
2940000,1749906459.3377237,0.010927441529929638,3134.4939291477203,0:52:14.493929
2952000,1749906472.3520591,0.012285719625651836,3147.508264541626,0:52:27.508265
2964000,1749906485.231548,0.008599517866969109,3160.3877534866333,0:52:40.387753
2976000,1749906498.0478473,0.009588191285729408,3173.2040526866913,0:52:53.204053
2988000,1749906510.8204327,0.010418253019452095,3185.9766380786896,0:53:05.976638
3000000,1749906523.528768,0.011145005002617836,3198.6849734783173,0:53:18.684973
3012000,1749906536.3126535,0.007892528548836708,3211.4688589572906,0:53:31.468859
3024000,1749906549.1689417,0.009050808846950531,3224.325147151947,0:53:44.325147
3036000,1749906561.969126,0.00686344038695097,3237.125331401825,0:53:57.125331
3048000,1749906574.7754803,0.007866173051297665,3249.9316856861115,0:54:09.931686
3060000,1749906587.5689936,0.008239224553108215,3262.725198984146,0:54:22.725199
3072000,1749906600.0888233,0.008330704644322395,3275.245028734207,0:54:35.245029
3084000,1749906612.8716288,0.012799140997231007,3288.027834177017,0:54:48.027834
3096000,1749906625.7672403,0.013866233639419079,3300.923445701599,0:55:00.923446
3108000,1749906638.9589179,0.00795572530478239,3314.115123271942,0:55:14.115123
3120000,1749906652.1441152,0.01146357599645853,3327.300320625305,0:55:27.300321
3132000,1749906665.2168572,0.00678286561742425,3340.373062610626,0:55:40.373063
3144000,1749906678.0793915,0.010890127159655094,3353.235596895218,0:55:53.235597
3156000,1749906690.8494546,0.012452762573957443,3366.005660057068,0:56:06.005660
3168000,1749906703.6181118,0.0100727379322052,3378.774317264557,0:56:18.774317
3180000,1749906716.4196513,0.00831813644617796,3391.5758566856384,0:56:31.575857
3192000,1749906729.3489304,0.007364760152995586,3404.5051357746124,0:56:44.505136
3204000,1749906742.148904,0.007685938384383917,3417.305109500885,0:56:57.305110
3216000,1749906754.9906204,0.0110741276293993,3430.1468257904053,0:57:10.146826
3228000,1749906767.737284,0.012141997925937176,3442.8934893608093,0:57:22.893489
3240000,1749906780.2588246,0.011138706468045712,3455.415030002594,0:57:35.415030
3252000,1749906793.057561,0.012421525083482265,3468.213766336441,0:57:48.213766
3264000,1749906805.9289324,0.014347588643431664,3481.0851378440857,0:58:01.085138
3276000,1749906818.950617,0.006078248377889395,3494.106822490692,0:58:14.106822
3288000,1749906832.030776,0.006539964582771063,3507.1869814395905,0:58:27.186981
3300000,1749906844.956731,0.008551742881536484,3520.1129364967346,0:58:40.112936
3312000,1749906857.83991,0.006611666642129421,3532.9961154460907,0:58:52.996115
3324000,1749906870.7103853,0.008762069046497345,3545.8665907382965,0:59:05.866591
3336000,1749906883.6393278,0.007396570406854153,3558.795533180237,0:59:18.795533
3348000,1749906896.519559,0.007739362306892872,3571.675764322281,0:59:31.675764
