step,wall_time,train_approx_kl,relative_seconds,relative_time
2484000,1749902167.3198175,0.01000785268843174,2678.2838101387024,0:44:38.283810
2496000,1749902180.2689006,0.011381784453988075,2691.232893228531,0:44:51.232893
2508000,1749902193.211657,0.010736247524619102,2704.1756496429443,0:45:04.175650
2520000,1749902205.849703,0.013791477307677269,2716.813695669174,0:45:16.813696
2532000,1749902218.6767526,0.01337770838290453,2729.640745162964,0:45:29.640745
2544000,1749902231.7144895,0.009770618751645088,2742.678482055664,0:45:42.678482
2556000,1749902244.8697567,0.01145881973206997,2755.833749294281,0:45:55.833749
2568000,1749902257.8867357,0.011315429583191872,2768.8507282733917,0:46:08.850728
2580000,1749902270.815446,0.012431412935256958,2781.779438495636,0:46:21.779438
2592000,1749902283.6156354,0.010706515051424503,2794.5796279907227,0:46:34.579628
2604000,1749902296.394666,0.007924964651465416,2807.35865855217,0:46:47.358659
2616000,1749902309.143747,0.009918181225657463,2820.107739686966,0:47:00.107740
2628000,1749902321.8491757,0.010596341453492641,2832.813168287277,0:47:12.813168
2640000,1749902334.5958958,0.008244621567428112,2845.5598883628845,0:47:25.559888
2652000,1749902347.369445,0.009735899977385998,2858.333437681198,0:47:38.333438
2664000,1749902360.0116174,0.01048239879310131,2870.9756100177765,0:47:50.975610
2676000,1749902372.71148,0.010947111062705517,2883.67547249794,0:48:03.675472
2688000,1749902385.154517,0.00801639724522829,2896.118509531021,0:48:16.118510
2700000,1749902397.9513085,0.01258120872080326,2908.9153010845184,0:48:28.915301
2712000,1749902410.7574565,0.011816213838756084,2921.721449136734,0:48:41.721449
2724000,1749902423.7407439,0.00962901022285223,2934.704736471176,0:48:54.704736
2736000,1749902436.776856,0.012638069689273834,2947.7408485412598,0:49:07.740849
2748000,1749902449.6586323,0.00823787972331047,2960.622624874115,0:49:20.622625
2760000,1749902462.52154,0.011987024918198586,2973.4855325222015,0:49:33.485533
2772000,1749902475.352057,0.00878896750509739,2986.3160495758057,0:49:46.316050
2784000,1749902488.1167123,0.011574815027415752,2999.0807049274445,0:49:59.080705
2796000,1749902500.8419363,0.00936648715287447,3011.8059289455414,0:50:11.805929
2808000,1749902513.5667233,0.010825496166944504,3024.530715942383,0:50:24.530716
2820000,1749902526.2953663,0.011580156162381172,3037.259358882904,0:50:37.259359
2832000,1749902539.080275,0.014169414527714252,3050.044267654419,0:50:50.044268
2844000,1749902551.7320538,0.011288807727396488,3062.6960463523865,0:51:02.696046
2856000,1749902564.1382446,0.010530747473239899,3075.102237224579,0:51:15.102237
2868000,1749902576.9093304,0.011926773935556412,3087.8733229637146,0:51:27.873323
2880000,1749902589.771377,0.008040258660912514,3100.735369682312,0:51:40.735370
2892000,1749902602.8078475,0.011096345260739326,3113.77184009552,0:51:53.771840
2904000,1749902616.0330787,0.013013328425586224,3126.9970712661743,0:52:06.997071
2916000,1749902629.6940677,0.012514548376202583,3140.658060312271,0:52:20.658060
2928000,1749902643.306945,0.010659604333341122,3154.270937681198,0:52:34.270938
2940000,1749902657.2632973,0.011252316646277905,3168.227289915085,0:52:48.227290
2952000,1749902672.3737745,0.01169447973370552,3183.337767124176,0:53:03.337767
2964000,1749902687.523537,0.015245537273585796,3198.48752951622,0:53:18.487530
2976000,1749902702.6104548,0.01024220883846283,3213.5744473934174,0:53:33.574447
2988000,1749902717.8997784,0.012206105515360832,3228.8637709617615,0:53:48.863771
3000000,1749902732.5856788,0.012797296047210693,3243.5496714115143,0:54:03.549671
3012000,1749902747.1014552,0.008603914640843868,3258.065447807312,0:54:18.065448
3024000,1749902760.8856468,0.010753411799669266,3271.849639415741,0:54:31.849639
3036000,1749902773.8477204,0.012242819182574749,3284.8117129802704,0:54:44.811713
3048000,1749902786.8829162,0.014004689641296864,3297.8469088077545,0:54:57.846909
3060000,1749902799.9235947,0.01810871995985508,3310.8875873088837,0:55:10.887587
3072000,1749902812.745995,0.01222454197704792,3323.709987640381,0:55:23.709988
3084000,1749902825.4782784,0.011558447033166885,3336.4422709941864,0:55:36.442271
3096000,1749902838.2092006,0.016086939722299576,3349.173193216324,0:55:49.173193
3108000,1749902850.9177666,0.013385738246142864,3361.8817591667175,0:56:01.881759
3120000,1749902863.5638576,0.01002493780106306,3374.527850151062,0:56:14.527850
3132000,1749902876.216464,0.010004010051488876,3387.180456638336,0:56:27.180457
3144000,1749902888.8919988,0.01136020664125681,3399.8559913635254,0:56:39.855991
3156000,1749902901.4701974,0.011623455211520195,3412.4341900348663,0:56:52.434190
3168000,1749902913.8446088,0.016580132767558098,3424.8086013793945,0:57:04.808601
3180000,1749902926.4417338,0.010262120515108109,3437.4057264328003,0:57:17.405726
3192000,1749902939.1686316,0.01025344803929329,3450.1326241493225,0:57:30.132624
3204000,1749902952.1585903,0.01103769801557064,3463.122582912445,0:57:43.122583
3216000,1749902964.8886437,0.015704456716775894,3475.8526363372803,0:57:55.852636
3228000,1749902977.5538383,0.013825973495841026,3488.517830848694,0:58:08.517831
3240000,1749902990.1953914,0.009423579089343548,3501.1593840122223,0:58:21.159384
3252000,1749903002.8937025,0.015439567156136036,3513.8576951026917,0:58:33.857695
3264000,1749903015.5437942,0.01565765030682087,3526.5077867507935,0:58:46.507787
3276000,1749903028.2305937,0.009012328460812569,3539.194586277008,0:58:59.194586
3288000,1749903041.0190222,0.011134547181427479,3551.983014822006,0:59:11.983015
3300000,1749903053.9050434,0.009566224180161953,3564.869035959244,0:59:24.869036
