step,wall_time,train_clip_fraction,relative_seconds,relative_time
516000,1749900033.1792426,0.11980833113193512,544.1432003974915,0:09:04.143200
528000,1749900046.4681208,0.11479999870061874,557.4320785999298,0:09:17.432079
540000,1749900059.6203005,0.1261083334684372,570.5842583179474,0:09:30.584258
552000,1749900072.7857993,0.12586666643619537,583.7497570514679,0:09:43.749757
564000,1749900085.6903322,0.14369167387485504,596.6542899608612,0:09:56.654290
576000,1749900098.4852345,0.18016666173934937,609.4491922855377,0:10:09.449192
588000,1749900111.5360076,0.04765833169221878,622.499965429306,0:10:22.499965
600000,1749900124.7051191,0.04178333282470703,635.6690769195557,0:10:35.669077
612000,1749900137.8657715,0.0031083333306014538,648.8297293186188,0:10:48.829729
624000,1749900151.119955,0.012966666370630264,662.0839128494263,0:11:02.083913
636000,1749900164.2230961,0.0015249999705702066,675.1870539188385,0:11:15.187054
648000,1749900177.1873379,0.003733333433046937,688.1512956619263,0:11:28.151296
660000,1749900190.182449,0.013258333317935467,701.1464068889618,0:11:41.146407
672000,1749900203.1645157,0.00949166715145111,714.1284735202789,0:11:54.128474
684000,1749900216.260486,0.019075000658631325,727.2244436740875,0:12:07.224444
696000,1749900229.2656062,0.044991668313741684,740.2295639514923,0:12:20.229564
708000,1749900242.2543335,0.01979166641831398,753.2182912826538,0:12:33.218291
720000,1749900255.2642944,0.027658334001898766,766.2282521724701,0:12:46.228252
732000,1749900268.2386107,0.038750000298023224,779.2025685310364,0:12:59.202569
744000,1749900281.3434834,0.04397499933838844,792.3074412345886,0:13:12.307441
756000,1749900294.241133,0.03310000151395798,805.2050907611847,0:13:25.205091
768000,1749900307.0368176,0.011749999597668648,818.0007753372192,0:13:38.000775
780000,1749900320.0397515,0.0157583337277174,831.0037093162537,0:13:51.003709
792000,1749900333.1488423,0.03035833314061165,844.1128001213074,0:14:04.112800
804000,1749900346.3279572,0.050741665065288544,857.2919149398804,0:14:17.291915
816000,1749900359.4417508,0.02332499995827675,870.4057085514069,0:14:30.405709
828000,1749900372.5013282,0.027266666293144226,883.4652860164642,0:14:43.465286
840000,1749900385.370643,0.024766666814684868,896.334600687027,0:14:56.334601
852000,1749900398.3075695,0.027824999764561653,909.2715272903442,0:15:09.271527
864000,1749900411.2595963,0.04623333364725113,922.2235541343689,0:15:22.223554
876000,1749900424.174284,0.034166667610406876,935.1382417678833,0:15:35.138242
888000,1749900437.0423806,0.04910833388566971,948.0063383579254,0:15:48.006338
900000,1749900449.8873718,0.05587499961256981,960.8513295650482,0:16:00.851330
912000,1749900462.771849,0.08011666685342789,973.7358067035675,0:16:13.735807
924000,1749900475.6514714,0.05447499826550484,986.6154291629791,0:16:26.615429
936000,1749900488.449964,0.0325416661798954,999.4139218330383,0:16:39.413922
948000,1749900501.0294402,0.028750000521540642,1011.9933979511261,0:16:51.993398
960000,1749900513.780354,0.06255000084638596,1024.7443118095398,0:17:04.744312
972000,1749900526.760324,0.04444166645407677,1037.7242817878723,0:17:17.724282
984000,1749900539.763661,0.019700000062584877,1050.7276186943054,0:17:30.727619
996000,1749900552.6746917,0.039633333683013916,1063.6386494636536,0:17:43.638649
1008000,1749900565.3904302,0.02904166653752327,1076.354387998581,0:17:56.354388
1020000,1749900578.1601865,0.04820000007748604,1089.1241443157196,0:18:09.124144
1032000,1749900590.9349725,0.01586666703224182,1101.898930311203,0:18:21.898930
1044000,1749900603.7185469,0.06938333064317703,1114.6825046539307,0:18:34.682505
1056000,1749900616.5099263,0.03800833225250244,1127.4738841056824,0:18:47.473884
1068000,1749900629.3997223,0.05325833335518837,1140.3636801242828,0:19:00.363680
1080000,1749900642.5130455,0.0301833339035511,1153.4770033359528,0:19:13.477003
1092000,1749900655.9444726,0.03840000182390213,1166.9084303379059,0:19:26.908430
1104000,1749900670.0383716,0.03191666677594185,1181.0023293495178,0:19:41.002329
1116000,1749900683.5888765,0.042366668581962585,1194.5528342723846,0:19:54.552834
1128000,1749900698.026107,0.09444166719913483,1208.9900648593903,0:20:08.990065
1140000,1749900711.6155627,0.021908333525061607,1222.5795204639435,0:20:22.579520
1152000,1749900725.102504,0.045008331537246704,1236.066461801529,0:20:36.066462
1164000,1749900739.1150854,0.10116666555404663,1250.0790431499481,0:20:50.079043
1176000,1749900752.3578575,0.053833331912755966,1263.321815252304,0:21:03.321815
1188000,1749900765.4606483,0.048700001090765,1276.4246060848236,0:21:16.424606
1200000,1749900778.6386058,0.10292500257492065,1289.6025636196136,0:21:29.602564
1212000,1749900792.080881,0.07391666620969772,1303.0448389053345,0:21:43.044839
1224000,1749900805.3541493,0.09915000200271606,1316.3181071281433,0:21:56.318107
1236000,1749900819.0416002,0.05705833435058594,1330.005558013916,0:22:10.005558
1248000,1749900832.6515443,0.03700000047683716,1343.6155021190643,0:22:23.615502
1260000,1749900845.9826288,0.032749999314546585,1356.9465866088867,0:22:36.946587
1272000,1749900859.2572458,0.03385833278298378,1370.2212035655975,0:22:50.221204
1284000,1749900872.3285363,0.05178333446383476,1383.292494058609,0:23:03.292494
1296000,1749900885.4242275,0.05299999937415123,1396.38818526268,0:23:16.388185
1308000,1749900898.54414,0.06459999829530716,1409.5080978870392,0:23:29.508098
1320000,1749900911.535475,0.053983334451913834,1422.4994328022003,0:23:42.499433
1332000,1749900924.4650176,0.03992500156164169,1435.4289753437042,0:23:55.428975
1344000,1749900937.3603384,0.03996666520833969,1448.3242962360382,0:24:08.324296
1356000,1749900950.2773438,0.05260833352804184,1461.24130153656,0:24:21.241302
1368000,1749900963.2375526,0.04605000093579292,1474.2015104293823,0:24:34.201510
1380000,1749900976.2006836,0.06444166600704193,1487.16464138031,0:24:47.164641
1392000,1749900989.2357185,0.059558331966400146,1500.1996762752533,0:25:00.199676
1404000,1749901001.9967425,0.04904999956488609,1512.9607002735138,0:25:12.960700
1416000,1749901014.7785134,0.05405833199620247,1525.7424712181091,0:25:25.742471
1428000,1749901027.7085645,0.056533332914114,1538.6725223064423,0:25:38.672522
1440000,1749901040.7817917,0.06887499988079071,1551.7457494735718,0:25:51.745749
1452000,1749901053.9196258,0.04399999976158142,1564.8835835456848,0:26:04.883584
1464000,1749901067.0291898,0.05104999989271164,1577.993147611618,0:26:17.993148
1476000,1749901079.8358476,0.07357499748468399,1590.7998054027557,0:26:30.799805
1488000,1749901092.6493084,0.05728333443403244,1603.6132662296295,0:26:43.613266
1500000,1749901105.5438082,0.10485833138227463,1616.507766008377,0:26:56.507766
1512000,1749901118.5405977,0.13456666469573975,1629.504555463791,0:27:09.504555
1524000,1749901131.5112276,0.09360833466053009,1642.475185394287,0:27:22.475185
1536000,1749901144.4944108,0.10186666995286942,1655.4583685398102,0:27:35.458369
1548000,1749901157.4426043,0.07181666791439056,1668.40656208992,0:27:48.406562
1560000,1749901170.3106523,0.07068333029747009,1681.274610042572,0:28:01.274610
1572000,1749901183.1349266,0.06292500346899033,1694.098884344101,0:28:14.098884
1584000,1749901195.694351,0.10832499712705612,1706.6583087444305,0:28:26.658309
1596000,1749901208.670491,0.08806666731834412,1719.6344487667084,0:28:39.634449
1608000,1749901221.6694856,0.0663750022649765,1732.6334433555603,0:28:52.633443
1620000,1749901234.847776,0.09087499976158142,1745.8117337226868,0:29:05.811734
1632000,1749901248.1150875,0.0510583333671093,1759.0790452957153,0:29:19.079045
1644000,1749901261.0804043,0.08081666380167007,1772.0443620681763,0:29:32.044362
1656000,1749901273.9906754,0.0357000008225441,1784.9546332359314,0:29:44.954633
1668000,1749901286.800855,0.04910000041127205,1797.764812707901,0:29:57.764813
1680000,1749901299.7947738,0.09488333016633987,1810.7587316036224,0:30:10.758732
1692000,1749901312.6779814,0.08881666511297226,1823.641939163208,0:30:23.641939
1704000,1749901325.5714405,0.09258333593606949,1836.5353982448578,0:30:36.535398
1716000,1749901338.577441,0.07902500033378601,1849.5413987636566,0:30:49.541399
1728000,1749901351.4785078,0.09284999966621399,1862.442465543747,0:31:02.442466
1740000,1749901364.3252823,0.052408333867788315,1875.2892401218414,0:31:15.289240
1752000,1749901377.240635,0.09229166805744171,1888.204592704773,0:31:28.204593
1764000,1749901389.8379426,0.06788333505392075,1900.8019003868103,0:31:40.801900
1776000,1749901402.785342,0.12486666440963745,1913.7492997646332,0:31:53.749300
1788000,1749901415.7597423,0.09697499871253967,1926.7237000465393,0:32:06.723700
1800000,1749901428.878359,0.10424166917800903,1939.842316865921,0:32:19.842317
1812000,1749901442.0663288,0.08130833506584167,1953.0302865505219,0:32:33.030287
1824000,1749901455.1920736,0.10553333163261414,1966.156031370163,0:32:46.156031
1836000,1749901468.2330644,0.06909167021512985,1979.1970221996307,0:32:59.197022
1848000,1749901481.0851033,0.09737499803304672,1992.0490610599518,0:33:12.049061
1860000,1749901493.9667141,0.12111666798591614,2004.930671930313,0:33:24.930672
1872000,1749901506.755235,0.11011666804552078,2017.7191927433014,0:33:37.719193
1884000,1749901519.6601126,0.09072499722242355,2030.62407040596,0:33:50.624070
1896000,1749901532.6398082,0.08154166489839554,2043.603765964508,0:34:03.603766
1908000,1749901545.6256926,0.10608333349227905,2056.5896503925323,0:34:16.589650
1920000,1749901558.5392942,0.07216666638851166,2069.503252029419,0:34:29.503252
1932000,1749901571.3860674,0.12061666697263718,2082.350025177002,0:34:42.350025
1944000,1749901583.9275131,0.07867500185966492,2094.8914709091187,0:34:54.891471
1956000,1749901596.69683,0.08939166367053986,2107.660787820816,0:35:07.660788
1968000,1749901609.7079139,0.0681999996304512,2120.67187166214,0:35:20.671872
1980000,1749901622.7476542,0.09309166669845581,2133.7116119861603,0:35:33.711612
1992000,1749901635.8789706,0.11315833032131195,2146.8429284095764,0:35:46.842928
2004000,1749901648.8832526,0.12855833768844604,2159.847210407257,0:35:59.847210
2016000,1749901661.8812742,0.07598333060741425,2172.8452320098877,0:36:12.845232
2028000,1749901674.999938,0.08404166996479034,2185.9638957977295,0:36:25.963896
2040000,1749901688.1628714,0.09315833449363708,2199.126829147339,0:36:39.126829
2052000,1749901701.0885756,0.08819166570901871,2212.052533388138,0:36:52.052533
2064000,1749901713.907237,0.09892500191926956,2224.8711948394775,0:37:04.871195
2076000,1749901726.7514625,0.08630000054836273,2237.7154202461243,0:37:17.715420
2088000,1749901739.6811051,0.09243333339691162,2250.6450629234314,0:37:30.645063
2100000,1749901752.6516063,0.08143333345651627,2263.615564107895,0:37:43.615564
2112000,1749901765.5560682,0.08134999871253967,2276.5200259685516,0:37:56.520026
2124000,1749901778.5340154,0.0728750005364418,2289.497973203659,0:38:09.497973
2136000,1749901791.2568297,0.12361666560173035,2302.220787525177,0:38:22.220788
2148000,1749901804.1481643,0.09243333339691162,2315.1121220588684,0:38:35.112122
2160000,1749901817.3267019,0.09153333306312561,2328.2906596660614,0:38:48.290660
2172000,1749901830.6212192,0.05505000054836273,2341.5851769447327,0:39:01.585177
2184000,1749901844.0637646,0.11106666922569275,2355.0277223587036,0:39:15.027722
2196000,1749901857.4409897,0.09906666725873947,2368.4049475193024,0:39:28.404948
2208000,1749901870.6112685,0.05704166740179062,2381.5752263069153,0:39:41.575226
2220000,1749901883.5986865,0.1298166662454605,2394.5626442432404,0:39:54.562644
2232000,1749901896.4996986,0.12200000137090683,2407.463656425476,0:40:07.463656
2244000,1749901909.4632108,0.13411666452884674,2420.427168607712,0:40:20.427169
2256000,1749901922.4158978,0.14807499945163727,2433.379855632782,0:40:33.379856
2268000,1749901935.33546,0.13830000162124634,2446.299417734146,0:40:46.299418
2280000,1749901948.2720568,0.16457499563694,2459.2360146045685,0:40:59.236015
2292000,1749901961.1696453,0.12359166890382767,2472.1336030960083,0:41:12.133603
2304000,1749901974.051458,0.11073333024978638,2485.0154156684875,0:41:25.015416
2316000,1749901987.1051328,0.10435833036899567,2498.069090604782,0:41:38.069091
2328000,1749902000.0502727,0.10561666637659073,2511.014230489731,0:41:51.014230
2340000,1749902012.9471352,0.15125833451747894,2523.9110929965973,0:42:03.911093
2352000,1749902025.6117396,0.08703333139419556,2536.5756974220276,0:42:16.575697
2364000,1749902038.4544134,0.11568333208560944,2549.4183712005615,0:42:29.418371
2376000,1749902051.3697534,0.10401666909456253,2562.3337111473083,0:42:42.333711
2388000,1749902064.441812,0.17990833520889282,2575.4057698249817,0:42:55.405770
2400000,1749902077.4794579,0.16441667079925537,2588.4434156417847,0:43:08.443416
2412000,1749902090.3665693,0.17211666703224182,2601.3305270671844,0:43:21.330527
2424000,1749902103.185451,0.10188333690166473,2614.1494088172913,0:43:34.149409
2436000,1749902115.9787946,0.1108916699886322,2626.9427523612976,0:43:46.942752
2448000,1749902128.7069154,0.1831916719675064,2639.6708731651306,0:43:59.670873
2460000,1749902141.5392566,0.16189166903495789,2652.5032143592834,0:44:12.503214
2472000,1749902154.4352934,0.12018333375453949,2665.3992512226105,0:44:25.399251
2484000,1749902167.3198395,0.12715832889080048,2678.283797264099,0:44:38.283797
2496000,1749902180.2689219,0.17314167320728302,2691.232879638672,0:44:51.232880
2508000,1749902193.2116776,0.13872499763965607,2704.1756353378296,0:45:04.175635
2520000,1749902205.849725,0.1786833256483078,2716.813682794571,0:45:16.813683
2532000,1749902218.676773,0.18369166553020477,2729.640730857849,0:45:29.640731
2544000,1749902231.7145097,0.09373333305120468,2742.6784675121307,0:45:42.678468
2556000,1749902244.8697786,0.1368499994277954,2755.8337364196777,0:45:55.833736
2568000,1749902257.8867586,0.15784166753292084,2768.8507163524628,0:46:08.850716
2580000,1749902270.8154707,0.14699167013168335,2781.7794284820557,0:46:21.779428
2592000,1749902283.6156602,0.10894999653100967,2794.5796179771423,0:46:34.579618
2604000,1749902296.39469,0.08331666886806488,2807.3586478233337,0:46:47.358648
2616000,1749902309.1437685,0.1251250058412552,2820.1077263355255,0:47:00.107726
2628000,1749902321.8491993,0.12271666526794434,2832.813157081604,0:47:12.813157
2640000,1749902334.5959222,0.12919166684150696,2845.5598800182343,0:47:25.559880
2652000,1749902347.3694625,0.1335333287715912,2858.333420276642,0:47:38.333420
2664000,1749902360.0116408,0.12092500180006027,2870.9755985736847,0:47:50.975599
2676000,1749902372.7115047,0.12719999253749847,2883.6754624843597,0:48:03.675462
2688000,1749902385.1545389,0.08434999734163284,2896.118496656418,0:48:16.118497
2700000,1749902397.9513297,0.12590833008289337,2908.9152874946594,0:48:28.915287
2712000,1749902410.7574782,0.13956665992736816,2921.721436023712,0:48:41.721436
2724000,1749902423.7407672,0.11527500301599503,2934.7047250270844,0:48:54.704725
2736000,1749902436.7768793,0.1986333280801773,2947.740837097168,0:49:07.740837
2748000,1749902449.6586552,0.1151583343744278,2960.622612953186,0:49:20.622613
2760000,1749902462.5215635,0.14599166810512543,2973.4855213165283,0:49:33.485521
2772000,1749902475.352083,0.13239166140556335,2986.3160407543182,0:49:46.316041
2784000,1749902488.116736,0.1277666687965393,2999.0806937217712,0:49:59.080694
2796000,1749902500.84196,0.12580832839012146,3011.805917739868,0:50:11.805918
2808000,1749902513.5667503,0.13566666841506958,3024.5307080745697,0:50:24.530708
2820000,1749902526.2953906,0.15549999475479126,3037.2593483924866,0:50:37.259348
2832000,1749902539.0802999,0.1837083399295807,3050.0442576408386,0:50:50.044258
2844000,1749902551.7320821,0.12912499904632568,3062.696039915085,0:51:02.696040
2856000,1749902564.1382673,0.11962500214576721,3075.1022250652313,0:51:15.102225
2868000,1749902576.9093525,0.11472500115633011,3087.87331032753,0:51:27.873310
2880000,1749902589.7713985,0.08855000138282776,3100.7353563308716,0:51:40.735356
2892000,1749902602.807873,0.13105833530426025,3113.7718307971954,0:51:53.771831
2904000,1749902616.0331006,0.15013332664966583,3126.997058391571,0:52:06.997058
2916000,1749902629.6940877,0.14011666178703308,3140.658045530319,0:52:20.658046
2928000,1749902643.3069692,0.12291666865348816,3154.270926952362,0:52:34.270927
2940000,1749902657.2633126,0.13589166104793549,3168.2272703647614,0:52:48.227270
2952000,1749902672.3737924,0.1823749989271164,3183.337750196457,0:53:03.337750
2964000,1749902687.5235534,0.16854166984558105,3198.4875111579895,0:53:18.487511
2976000,1749902702.6104758,0.10882499814033508,3213.5744335651398,0:53:33.574434
2988000,1749902717.8997993,0.1413249969482422,3228.863757133484,0:53:48.863757
3000000,1749902732.5857008,0.17999166250228882,3243.549658536911,0:54:03.549659
3012000,1749902747.1014762,0.14024999737739563,3258.0654339790344,0:54:18.065434
3024000,1749902760.8856678,0.12189999967813492,3271.8496255874634,0:54:31.849626
3036000,1749902773.8477423,0.1344333291053772,3284.811700105667,0:54:44.811700
3048000,1749902786.882932,0.21597500145435333,3297.846889734268,0:54:57.846890
3060000,1749902799.9236114,0.21042500436306,3310.8875691890717,0:55:10.887569
3072000,1749902812.7460155,0.20029166340827942,3323.709973335266,0:55:23.709973
3084000,1749902825.4782991,0.13050833344459534,3336.4422569274902,0:55:36.442257
3096000,1749902838.2092147,0.1834833323955536,3349.1731724739075,0:55:49.173172
3108000,1749902850.9177883,0.16530832648277283,3361.8817460536957,0:56:01.881746
3120000,1749902863.563878,0.13575834035873413,3374.5278358459473,0:56:14.527836
3132000,1749902876.2164798,0.13304999470710754,3387.18043756485,0:56:27.180438
3144000,1749902888.8920212,0.11946666985750198,3399.8559789657593,0:56:39.855979
3156000,1749902901.4702218,0.13743333518505096,3412.434179544449,0:56:52.434180
3168000,1749902913.84463,0.1894083321094513,3424.8085877895355,0:57:04.808588
3180000,1749902926.441756,0.14149166643619537,3437.4057137966156,0:57:17.405714
3192000,1749902939.1686563,0.12559166550636292,3450.132614135742,0:57:30.132614
3204000,1749902952.1586149,0.15418332815170288,3463.122572660446,0:57:43.122573
3216000,1749902964.8897479,0.1946749985218048,3475.8537056446075,0:57:55.853706
3228000,1749902977.5538619,0.21100834012031555,3488.5178196430206,0:58:08.517820
3240000,1749902990.195414,0.11484166979789734,3501.1593718528748,0:58:21.159372
3252000,1749903002.8937254,0.1848333328962326,3513.8576831817627,0:58:33.857683
3264000,1749903015.5438192,0.17518332600593567,3526.5077769756317,0:58:46.507777
3276000,1749903028.2306154,0.12342499941587448,3539.194573163986,0:58:59.194573
3288000,1749903041.0190659,0.16811665892601013,3551.9830236434937,0:59:11.983024
3300000,1749903053.9050725,0.1933416724205017,3564.869030237198,0:59:24.869030
